DATE,ASPUS_M,ASPUS_PCT_CHG,ASPUS_Q_PCT_CHG,ASPUS_A_PCT_CHG,ASPUS_2A_PCT_CHG,ASPUS_3A_PCT_CHG
12/1/2016,371500,0.00896252,0.018087147,0.040616246,0.067528736,0.121001811
1/1/2017,374800,0.008882907,0.017925041,0.048978449,0.085642561,0.120589994
2/1/2017,375500,0.001867663,0.01076716,0.050055928,0.096457076,0.112482718
3/1/2017,376200,0.001864181,0.003735326,0.051131601,0.107447748,0.104521433
4/1/2017,376900,0.001860712,0.003728362,0.052205472,0.101188157,0.106793266
5/1/2017,375666.6667,-0.003272309,-0.001417686,0.047884705,0.089415177,0.103387507
6/1/2017,374433.3333,-0.003283053,-0.006544618,0.043571163,0.077816158,0.099980415
7/1/2017,373200,-0.003293866,-0.006566105,0.034272517,0.054733867,0.066082651
8/1/2017,382033.3333,0.023669167,0.020297338,0.052820136,0.060418209,0.061990363
9/1/2017,390866.6667,0.023121892,0.047338335,0.071161049,0.0659031,0.058112254
10/1/2017,399700,0.022599352,0.046243783,0.085551331,0.099688188,0.10333088
11/1/2017,391333.3333,-0.020932366,0.001193928,0.053387169,0.086332932,0.101933546
12/1/2017,382966.6667,-0.021379898,-0.041864732,0.021789399,0.072735761,0.100478927
1/1/2018,374600,-0.021846984,-0.042759795,-0.002396804,0.048418696,0.085063242
2/1/2018,375866.6667,0.003381385,-0.018539473,-0.000886053,0.051081283,0.09752774
3/1/2018,377133.3333,0.003369989,0.006762769,0.000619085,0.053739406,0.11019527
4/1/2018,378400,0.003358671,0.006739979,0.007275954,0.056393076,0.105570705
5/1/2018,383233.3333,0.01277308,0.016174651,0.023502181,0.068991167,0.111358144
6/1/2018,388066.6667,0.012611986,0.025546159,0.039835656,0.08156819,0.117060065
7/1/2018,392900,0.012454905,0.025223972,0.028444289,0.08886836,0.110409798
8/1/2018,388233.3333,-0.011877492,0.000429479,-0.006737165,0.069906301,0.077627683
9/1/2018,383566.6667,-0.012020263,-0.023754984,-0.040363606,0.051155568,0.045995819
10/1/2018,378900,-0.012166507,-0.024040525,-0.031771721,0.029060293,0.042461482
11/1/2018,378900,0,-0.012166507,-0.010618853,0.019919246,0.051818266
12/1/2018,378900,0,0,0.011478911,0.010939168,0.061344538
