,ASPUS,ASPUS_M_PCT_CHG,ASPUS_Q_PCT_CHG,ASPUS_Q_PCT_CHG1,ASPUS_A_PCT_CHG,ASPUS_2A_PCT_CHG
1991-10-01,144400.0,-0.0023030629999999997,-0.0045956109999999994,-0.0045956109999999994,-0.040106338,-0.041380815
1991-11-01,144433.33,0.000230817,-0.002072778,-0.002072778,-0.04200756,-0.037538915
1991-12-01,144466.67,0.000230833,0.000461704,0.000461704,-0.043900265,-0.033667759
1992-01-01,144500.0,0.00023071099999999998,0.00046159699999999995,0.00046159699999999995,-0.037522181,-0.037094646
1992-02-01,144766.67,0.0018454670000000002,0.002076604,0.002076604,-0.029497206,-0.038946626
1992-03-01,145033.33,0.001841999,0.003690865,0.003690865,-0.021367544,-0.040784854
1992-04-01,145300.0,0.001838681,0.0036840659999999997,0.0036840659999999997,-0.013354481000000001,-0.026791695
1992-05-01,144100.0,-0.008258775,-0.006435279,-0.006435279,-0.015261937,-0.02238806
1992-06-01,142900.0,-0.00832755,-0.01651755,-0.01651755,-0.017193948,-0.017869416000000003
1992-07-01,141700.0,-0.008397481,-0.016655101000000002,-0.016655101000000002,-0.023207743,-0.036272932
1992-08-01,143533.33,0.012938109,0.00443198,0.00443198,-0.00829111,-0.033879335
1992-09-01,145366.67,0.012772921999999999,0.025876287999999997,0.025876287999999997,0.006694391,-0.03153451
1992-10-01,147200.0,0.012611763,0.025545774,0.025545774,0.019155343000000002,-0.021493442
1992-11-01,146366.67,-0.005661209,0.006879156,0.006879156,0.013151821999999999,-0.029184169
1992-12-01,145533.33,-0.005693509,-0.011322486000000001,-0.011322486000000001,0.007151073000000001,-0.036840966
1993-01-01,144700.0,-0.005726042,-0.01138695,-0.01138695,-0.000460534,-0.036190032000000004
1993-02-01,146100.0,0.00967519,0.003893747,0.003893747,0.007354654,-0.020558681000000002
1993-03-01,147500.0,0.009582478,0.01935038,0.01935038,0.015141087,-0.004723347
1993-04-01,148900.0,0.009491525,0.019164956,0.019164956,0.033310201,0.011090969
1993-05-01,148600.0,-0.002014775,0.007457627,0.007457627,0.039888033999999996,0.015489773
1993-06-01,148300.0,-0.0020188429999999998,-0.00402955,-0.00402955,0.046577275999999994,0.019944978999999998
1993-07-01,148000.0,-0.0020229270000000003,-0.004037685,-0.004037685,0.031119392000000003,0.020220565
1993-08-01,148100.0,0.0006756760000000001,-0.0013486179999999998,-0.0013486179999999998,0.018803003000000002,0.023261194
1993-09-01,148200.0,0.0006752189999999999,0.001351351,0.001351351,0.006793478,0.026315789
1993-10-01,148300.0,0.0006747639999999999,0.001350439,0.001350439,0.013208813,0.026771313999999997
1993-11-01,150066.67,0.011912812,0.012595614,0.012595614,0.03114984,0.038763266
1993-12-01,151833.33,0.011772501000000001,0.023825556,0.023825556,0.049297374000000005,0.050749689
1994-01-01,153600.0,0.011635588,0.023545068,0.023545068,0.051334702,0.061017705
1994-02-01,153800.0,0.001302083,0.012952821000000002,0.012952821000000002,0.042711864,0.060445899000000004
1994-03-01,154000.0,0.00130039,0.002604167,0.002604167,0.034251175,0.059876118
1994-04-01,154200.0,0.001298701,0.00260078,0.00260078,0.037685061,0.070090215
1994-05-01,153733.33,-0.0030263940000000004,-0.0017316229999999998,-0.0017316229999999998,0.036637424,0.075810567
1994-06-01,153266.67,-0.003035516,-0.006052724000000001,-0.006052724000000001,0.035585608,0.081627876
1994-07-01,152800.0,-0.0030448240000000002,-0.006071096999999999,-0.006071096999999999,0.031735314,0.064561102
1994-08-01,153900.0,0.007198953,0.00413221,0.00413221,0.038461537999999997,0.058702107999999996
1994-09-01,155000.0,0.007147498,0.014397906,0.014397906,0.045178692,0.05298913
1994-10-01,156100.0,0.007096774,0.014294997,0.014294997,0.040204331,0.066499634
1994-11-01,155233.33,-0.005552018000000001,0.001505355,0.001505355,0.022392975,0.066651399
1994-12-01,154366.67,-0.005582951,-0.011103972,-0.011103972,0.004991341,0.066804907
1995-01-01,153500.0,-0.00561436,-0.011165965,-0.011165965,-0.001950585,0.05065024
1995-02-01,155300.0,0.011726384,0.006046189,0.006046189,0.008441558,0.052881356
1995-03-01,157100.0,0.01159047,0.023452769,0.023452769,0.018806744,0.055070517
1995-04-01,158900.0,0.01145767,0.02318094,0.02318094,0.033608002000000005,0.069313594
1995-05-01,158500.0,-0.002517306,0.008911521,0.008911521,0.034145258,0.06877950099999999
1995-06-01,158100.0,-0.002523659,-0.005034613,-0.005034613,0.034685864,0.068243243
1995-07-01,157700.0,-0.002530044,-0.005047319000000001,-0.005047319000000001,0.024691357999999997,0.064821067
1995-08-01,158766.67,0.006763919,0.004216762,0.004216762,0.024301097,0.07130006700000001
1995-09-01,159833.33,0.006718413,0.013527774,0.013527774,0.023916272000000002,0.07777026299999999
1995-10-01,160900.0,0.006673639,0.013436888000000001,0.013436888000000001,0.03650421,0.072190114
1995-11-01,160966.67,0.00041435699999999996,0.007090761,0.007090761,0.042755343,0.060153723
1995-12-01,161033.33,0.000414123,0.000828651,0.000828651,0.049077068,0.048394075999999994
1996-01-01,161100.0,0.00041401400000000004,0.000828308,0.000828308,0.03734707,0.047464239000000005
1996-02-01,162733.33,0.01013861,0.010556821000000001,0.010556821000000001,0.035858243,0.056709935
1996-03-01,164366.67,0.010036910999999999,0.020277281,0.020277281,0.03440321,0.065931712
1996-04-01,166000.0,0.009937112,0.020073761000000002,0.020073761000000002,0.047318612,0.079791871
1996-05-01,165333.33,-0.0040160840000000005,0.005881119000000001,0.005881119000000001,0.045751613,0.078729837
1996-06-01,164666.67,-0.004032218,-0.008032108,-0.008032108,0.044176728,0.07766145299999999
1996-07-01,164000.0,-0.004048603,-0.008064495999999999,-0.008064495999999999,0.032962397000000004,0.065627031
1996-08-01,166333.33,0.014227621999999999,0.010121416999999999,0.010121416999999999,0.040667363,0.07311825799999999
1996-09-01,168666.67,0.014028096,0.028455305,0.028455305,0.048270167999999995,0.08050397200000001
1996-10-01,171000.0,0.013833972,0.028056132999999997,0.028056132999999997,0.062331724000000005,0.10156755599999999
1996-11-01,171400.0,0.002339181,0.016205514,0.016205514,0.064375928,0.110343314
1996-12-01,171800.0,0.0023337220000000003,0.004678363,0.004678363,0.066418374,0.119218241
1997-01-01,172200.0,0.002328289,0.004667445,0.004667445,0.058172902,0.108821636
1997-02-01,173866.67,0.009678688000000001,0.012029511000000001,0.012029511000000001,0.057797605999999994,0.106726098
1997-03-01,175533.33,0.009585851,0.019357317,0.019357317,0.057429699,0.10467797400000001
1997-04-01,177200.0,0.009494892,0.01917176,0.01917176,0.071774215,0.117981073
1997-05-01,176366.67,-0.004702765,0.004747474000000001,0.004747474000000001,0.07105263,0.11553871
1997-06-01,175533.33,-0.0047250420000000005,-0.009405587,-0.009405587,0.070325183,0.113083893
1997-07-01,174700.0,-0.004747417,-0.009450028000000001,-0.009450028000000001,0.050300622,0.100356895
1997-08-01,174933.33,0.001335604,-0.003418154,-0.003418154,0.03715411,0.09447341199999999
1997-09-01,175166.67,0.00133388,0.002671265,0.002671265,0.024366491,0.08866793
1997-10-01,175400.0,0.0013320460000000001,0.002667702,0.002667702,0.023337222999999997,0.089666575
1997-11-01,176933.33,0.008741904,0.010085594,0.010085594,0.029879686000000003,0.098737324
1997-12-01,178466.67,0.008666202,0.017483865,0.017483865,0.036391812,0.107800559
1998-01-01,180000.0,0.008591688,0.017332348,0.017332348,0.035276054,0.106104078
1998-02-01,179600.0,-0.0022222220000000003,0.006350373,0.006350373,0.023167509,0.09267894800000001
1998-03-01,179200.0,-0.002227171,-0.0044444440000000005,-0.0044444440000000005,0.011286682,0.079518072
1998-04-01,178800.0,-0.002232143,-0.0044543429999999995,-0.0044543429999999995,0.013796995,0.081451635
1998-05-01,180633.33,0.010253523,0.007998493,0.007998493,0.029054311,0.09696352
1998-06-01,182466.67,0.010149511,0.020507103,0.020507103,0.044457184000000004,0.112601646
1998-07-01,184300.0,0.010047479,0.020298967,0.020298967,0.053544227,0.108016054
1998-08-01,183366.67,-0.005064189,0.004932408,0.004932408,0.046812559000000004,0.087154148
1998-09-01,182433.33,-0.00509002,-0.010128432,-0.010128432,0.040098802999999995,0.066861579
1998-10-01,181500.0,-0.005116006,-0.010179985,-0.010179985,0.025810117,0.058926488
1998-11-01,184033.33,0.013957741000000001,0.008770327,0.008770327,0.031191594,0.07120681
1998-12-01,186566.67,0.013765659,0.027915537,0.027915537,0.0364815,0.083430139
1999-01-01,189100.0,0.013578685,0.027531262999999997,0.027531262999999997,0.052895323,0.08761501
1999-02-01,190000.0,0.004759387,0.018402698000000002,0.018402698000000002,0.060267857,0.082415516
1999-03-01,190900.0,0.004736842,0.009518773000000001,0.009518773000000001,0.06767337799999999,0.07731377
1999-04-01,191800.0,0.00471451,0.009473684,0.009473684,0.061819543,0.087507067
1999-05-01,192200.0,0.002085506,0.006809848,0.006809848,0.053343057,0.09494874800000001
1999-06-01,192600.0,0.002081165,0.004171011,0.004171011,0.045035269,0.10246136199999999
1999-07-01,193000.0,0.002076843,0.004162331,0.004162331,0.052535883,0.10327746
1999-08-01,196933.33,0.020379948000000002,0.022499117000000003,0.022499117000000003,0.07948109,0.12426256699999999
1999-09-01,200866.67,0.019972952,0.040759948,0.040759948,0.106703416,0.145191961
1999-10-01,204800.0,0.019581795,0.039945853999999996,0.039945853999999996,0.112841897,0.157498138
1999-11-01,204166.67,-0.003092432,0.016428808,0.016428808,0.09433625,0.14400448
1999-12-01,203533.33,-0.003102073,-0.006184912,-0.006184912,0.076326441,0.130740722
2000-01-01,202900.0,-0.003111677,-0.006204098000000001,-0.006204098000000001,0.067894737,0.129732739
2000-02-01,202733.33,-0.000821439,-0.00393056,-0.00393056,0.061987060999999996,0.131324386
2000-03-01,202566.67,-0.000822065,-0.001642829,-0.001642829,0.05613488,0.13292321
2000-04-01,202400.0,-0.000822791,-0.00164418,-0.00164418,0.053069719,0.120501958
2000-05-01,202966.67,0.002799753,0.001974659,0.001974659,0.05382487,0.112349285
2000-06-01,203533.33,0.0027918870000000003,0.0055994569999999995,0.0055994569999999995,0.054576839,0.10435881699999999
2000-07-01,204100.0,0.002784163,0.005583823000000001,0.005583823000000001,0.036391351,0.113070331
2000-08-01,206766.67,0.013065506999999999,0.015886047,0.015886047,0.029372718,0.133382096
2000-09-01,209433.33,0.012896953000000001,0.026130965,0.026130965,0.022623682000000003,0.153902645
2000-10-01,212100.0,0.012732786999999999,0.025793953999999997,0.025793953999999997,0.038857126,0.152508624
2000-11-01,211733.33,-0.00172876,0.010982015,0.010982015,0.040288242,0.134893655
2000-12-01,211366.67,-0.001731707,-0.003457473,-0.003457473,0.04172829,0.11775076699999999
2001-01-01,211000.0,-0.0017347579999999999,-0.00346346,-0.00346346,0.040776078,0.110526316
2001-02-01,211066.67,0.00031597200000000003,-0.001419334,-0.001419334,0.041961492999999996,0.105639969
2001-03-01,211133.33,0.00031582400000000003,0.000631896,0.000631896,0.043148864,0.100799426
2001-04-01,211200.0,0.000315772,0.000631696,0.000631696,0.040564936,0.098855359
2001-05-01,210066.67,-0.005366146,-0.005052068,-0.005052068,0.032099607,0.090688837
2001-06-01,208933.33,-0.005395144,-0.010732338999999999,-0.010732338999999999,0.023681186,0.082556114
2001-07-01,207800.0,-0.005424361999999999,-0.010790241,-0.010790241,0.004997566,0.055179436
2001-08-01,209933.33,0.010266266,0.004786215999999999,0.004786215999999999,0.002387395,0.045137703
2001-09-01,212066.67,0.010161988,0.020532579,0.020532579,-0.000157143,0.035481787
2001-10-01,214200.0,0.010059714,0.020323928999999998,0.020323928999999998,0.01164989,0.04914284
2001-11-01,218666.67,0.020852801,0.031122287999999998,0.031122287999999998,0.034537139,0.074353129
2001-12-01,223133.33,0.020426798,0.041705556,0.041705556,0.05750393400000001,0.0997207
2002-01-01,227600.0,0.020017942,0.040853642999999995,0.040853642999999995,0.078332263,0.12265703900000001
2002-02-01,227600.0,0.0,0.020017942,0.020017942,0.077991807,0.12358069599999999
2002-03-01,227600.0,0.0,0.0,0.0,0.077651515,0.124505929
2002-04-01,227600.0,0.0,0.0,0.0,0.083465549,0.12136638
2002-05-01,224766.67,-0.012448726,-0.012448726,-0.012448726,0.075781782,0.10432365099999999
2002-06-01,221933.33,-0.012605695,-0.024897496,-0.024897496,0.06801410000000001,0.087375453
2002-07-01,219100.0,-0.012766582,-0.025211345,-0.025211345,0.043664672,0.05964854
2002-08-01,223566.67,0.020386445,0.007359598,0.007359598,0.054228229,0.067483719
2002-09-01,228033.33,0.019979096000000002,0.040772842999999996,0.040772842999999996,0.064581373,0.075121782
2002-10-01,232500.0,0.019587794,0.039958237,0.039958237,0.063262179,0.09807936199999999
2002-11-01,232700.0,0.000860215,0.020464859,0.020464859,0.042874231,0.100930435
2002-12-01,232900.0,0.0008594760000000001,0.00172043,0.00172043,0.023286467,0.103791469
2003-01-01,233100.0,0.0008587380000000001,0.001718951,0.001718951,0.024165202,0.10439038099999999
2003-02-01,235733.33,0.011296997,0.012165436000000002,0.012165436000000002,0.035735193,0.116514053
2003-03-01,238366.67,0.011170843,0.022594037,0.022594037,0.047305228,0.128630066
2003-04-01,241000.0,0.011047392,0.022341642999999998,0.022341642999999998,0.07222303,0.14725482199999998
2003-05-01,243366.67,0.009820207,0.020976087,0.020976087,0.09657558,0.164805395
2003-06-01,245733.33,0.009724668,0.019640373,0.019640373,0.12155787300000001,0.182547305
2003-07-01,248100.0,0.00963105,0.019449377,0.019449377,0.10973608,0.181803766
2003-08-01,250733.33,0.010613986,0.02034726,0.02034726,0.09954685099999999,0.182332566
2003-09-01,253366.67,0.010502553000000001,0.021228012999999997,0.021228012999999997,0.089749118,0.182850934
2003-10-01,256000.0,0.010393356,0.021005065,0.021005065,0.100128921,0.170731689
2003-11-01,258300.0,0.008984375,0.019471109,0.019471109,0.10905968199999999,0.157603842
2003-12-01,260600.0,0.008904375,0.01796875,0.01796875,0.117975118,0.144991213
2004-01-01,262900.0,0.008825787,0.01780875,0.01780875,0.115243228,0.155096661
2004-02-01,263700.0,0.003042982,0.011895625,0.011895625,0.10627882699999999,0.158611599
2004-03-01,264500.0,0.00303375,0.006085964,0.006085964,0.09751037300000001,0.16212653800000001
2004-04-01,265300.0,0.003024575,0.0060675009999999995,0.0060675009999999995,0.090124626,0.180335145
2004-05-01,268200.0,0.010931021,0.013988658000000001,0.013988658000000001,0.091427036,0.20847103
2004-06-01,271100.0,0.010812826000000001,0.021862042999999998,0.021862042999999998,0.092704555,0.23733455
2004-07-01,274000.0,0.01069716,0.021625652000000002,0.021625652000000002,0.09279448400000001,0.22558519100000002
2004-08-01,278100.0,0.014963503999999999,0.02582073,0.02582073,0.09761872,0.21955856199999998
2004-09-01,282200.0,0.014742898,0.029927007000000002,0.029927007000000002,0.10234375,0.21376344100000003
2004-10-01,286300.0,0.014528703,0.029485796,0.029485796,0.10840108400000001,0.230339493
2004-11-01,287033.33,0.0025614039999999998,0.017127321,0.017127321,0.10143257900000001,0.232431644
2004-12-01,287766.67,0.002554895,0.005122843,0.005122843,0.09458604,0.234520249
2005-01-01,288500.0,0.002548349,0.005109755,0.005109755,0.094046265,0.223840515
2005-02-01,288266.67,-0.000808769,0.0017375189999999999,0.0017375189999999999,0.089855085,0.209341348
2005-03-01,288033.33,-0.0008094589999999999,-0.0016175739999999999,-0.0016175739999999999,0.08568914400000001,0.195159046
2005-04-01,287800.0,-0.00081008,-0.0016188829999999998,-0.0016188829999999998,0.07307979099999999,0.182577713
2005-05-01,290066.67,0.007875851,0.007059391,0.007059391,0.069961896,0.18041240100000003
2005-06-01,292333.33,0.007814271999999999,0.015751668,0.015751668,0.066909964,0.178288311
2005-07-01,294600.0,0.007753716999999999,0.015628579,0.015628579,0.059331176,0.174953485
2005-08-01,294466.67,-0.00045258,0.0072976280000000004,0.0072976280000000004,0.043468001,0.162215496
2005-09-01,294333.33,-0.00045281900000000003,-0.000905193,-0.000905193,0.028059134,0.14973957
2005-10-01,294200.0,-0.00045299,-0.000905603,-0.000905603,0.024968076000000002,0.138985676
2005-11-01,297900.0,0.012576479,0.012117791999999999,0.012117791999999999,0.035213703,0.143131236
2005-12-01,301600.0,0.012420275,0.025152957000000004,0.025152957000000004,0.045407279,0.14720426
2006-01-01,305300.0,0.012267905,0.024840551000000002,0.024840551000000002,0.05908879400000001,0.157755025
2006-02-01,304400.0,-0.00294792,0.00928382,0.00928382,0.056822139,0.150850662
2006-03-01,303500.0,-0.002956636,-0.00589584,-0.00589584,0.054551772000000005,0.143987938
2006-04-01,302600.0,-0.002965404,-0.005913272,-0.005913272,0.043208446,0.128262491
2006-05-01,304433.33,0.006058592,0.0030752220000000003,0.0030752220000000003,0.041391107,0.122955847
2006-06-01,306266.67,0.00602214,0.012117217,0.012117217,0.039601731,0.11776156900000001
2006-07-01,308100.0,0.005986058000000001,0.012044246000000002,0.012044246000000002,0.046298381,0.107874865
2006-08-01,305266.67,-0.009196138000000001,-0.003265128,-0.003265128,0.037146116,0.081738731
2006-09-01,302433.33,-0.009281524000000001,-0.018392308,-0.018392308,0.027985486,0.056351135
2006-10-01,299600.0,-0.009368445,-0.018563016,-0.018563016,0.005706613,0.043781222
2006-11-01,307100.0,0.025033378,0.015430408999999999,0.015430408999999999,0.018236073999999998,0.06718404900000001
2006-12-01,314600.0,0.024422012000000003,0.050066756,0.050066756,0.030461841,0.09046793800000001
2007-01-01,322100.0,0.023839797000000003,0.048844025,0.048844025,0.058147175,0.117368165
2007-02-01,318100.0,-0.012418503999999999,0.011125238,0.011125238,0.048105437,0.104386079
2007-03-01,314100.0,-0.012574662,-0.024837007,-0.024837007,0.038003966,0.091382905
2007-04-01,310100.0,-0.012734798,-0.025149324,-0.025149324,0.018613829,0.06906457099999999
2007-05-01,307133.33,-0.009566817,-0.022179783999999998,-0.022179783999999998,0.0028297559999999997,0.050627139
2007-06-01,304166.67,-0.009659193,-0.019133602,-0.019133602,-0.012766406999999999,0.032473422
2007-07-01,301200.0,-0.009753435999999999,-0.019318418,-0.019318418,-0.013321697,0.022866187000000003
2007-08-01,302733.33,0.005090737,-0.004712351,-0.004712351,0.000991954,0.028539072000000002
2007-09-01,304266.67,0.005064986,0.010181507,0.010181507,0.015576335,0.034217097
2007-10-01,305800.0,0.005039428,0.010129938,0.010129938,-0.004233149,0.026518966
2007-11-01,300666.67,-0.01678656,-0.011831726,-0.011831726,-0.044289034000000005,-0.003094595
2007-12-01,295533.33,-0.017073193,-0.033573152,-0.033573152,-0.082479572,-0.031990403
2008-01-01,290400.0,-0.017369716,-0.034146352000000005,-0.034146352000000005,-0.087079535,-0.045992116
2008-02-01,295000.0,0.01584022,-0.001804636,-0.001804636,-0.06080866,-0.02800659
2008-03-01,299600.0,0.01559322,0.031680441000000004,0.031680441000000004,-0.033860045,-0.009914078
2008-04-01,304200.0,0.015353805,0.031186441000000002,0.031186441000000002,-0.009550673,-0.00076644
2008-05-01,297833.33,-0.020929224,-0.005896762,-0.005896762,-0.020821938999999998,-0.027535938
2008-06-01,291466.67,-0.021376587000000002,-0.041858416,-0.041858416,-0.032315172999999996,-0.05398679
2008-07-01,285100.0,-0.021843561,-0.042753207,-0.042753207,-0.058247072000000004,-0.066062469
2008-08-01,282266.67,-0.009938022,-0.031564501,-0.031564501,-0.072304995,-0.06668134099999999
2008-09-01,279433.33,-0.010037813000000001,-0.019876078999999998,-0.019876078999999998,-0.086221942,-0.06731198299999999
2008-10-01,276600.0,-0.010139556,-0.02007559,-0.02007559,-0.080044356,-0.099316184
2008-11-01,270066.67,-0.023620137000000003,-0.033520196,-0.033520196,-0.086171871,-0.141555404
2008-12-01,263533.33,-0.024191582000000003,-0.04724031099999999,-0.04724031099999999,-0.092516081,-0.1818276
2009-01-01,257000.0,-0.024791285,-0.048383127000000005,-0.048383127000000005,-0.128813559,-0.19207796300000002
2009-02-01,262466.67,0.021271089,-0.004047534,-0.004047534,-0.123943024,-0.164385005
2009-03-01,267933.33,0.020828016,0.04254214,0.04254214,-0.11921982199999999,-0.135977652
2009-04-01,273400.0,0.020403098,0.04165607,0.04165607,-0.082036923,-0.10983285300000001
2009-05-01,273633.33,0.000853438,0.021273949,0.021273949,-0.061184835,-0.100383582
2009-06-01,273866.67,0.0008527469999999999,0.0017069129999999998,0.0017069129999999998,-0.039401368,-0.09074810800000001
2009-07-01,274100.0,0.000851984,0.001705457,0.001705457,-0.028932463,-0.094582681
2009-08-01,273700.0,-0.001459321,-0.000608581,-0.000608581,-0.020517703,-0.10046013300000001
2009-09-01,273300.0,-0.0014614539999999998,-0.002918643,-0.002918643,-0.011930586000000002,-0.10627861300000001
2009-10-01,272900.0,-0.0014635929999999998,-0.0029229079999999997,-0.0029229079999999997,0.010491223999999999,-0.092350343
2009-11-01,273700.0,0.002931477,0.0014635929999999998,0.0014635929999999998,0.038578308,-0.073877725
2009-12-01,274500.0,0.0029229079999999997,0.005862953000000001,0.005862953000000001,0.068093385,-0.054752065999999995
2010-01-01,275300.0,0.00291439,0.005845817,0.005845817,0.048895084000000005,-0.06677966099999999
2010-02-01,273133.33,-0.007870214,-0.004978761,-0.004978761,0.019407813,-0.08834002
2010-03-01,270966.67,-0.007932609,-0.015740392,-0.015740392,-0.008900256,-0.109248291
2010-04-01,268800.0,-0.007996076,-0.015865255,-0.015865255,-0.017663528,-0.097481803
2010-05-01,267866.67,-0.00347221,-0.011440521,-0.011440521,-0.021908471000000002,-0.080969807
2010-06-01,266933.33,-0.003484345,-0.006944456999999999,-0.006944456999999999,-0.026146187999999997,-0.063720344
2010-07-01,266000.0,-0.0034964909999999996,-0.006968653000000001,-0.006968653000000001,-0.028132992000000002,-0.057628730999999996
2010-08-01,270000.0,0.015037594,0.011488523999999998,0.011488523999999998,-0.012074643000000001,-0.033758786
2010-09-01,274000.0,0.014814815,0.030075188,0.030075188,0.004030781,-0.009399855
2010-10-01,278000.0,0.01459854,0.02962963,0.02962963,0.015710632,0.02937545
2010-11-01,274700.0,-0.011870503999999999,0.002554745,0.002554745,0.000728597,0.042372895
2010-12-01,271400.0,-0.012013105,-0.023741007,-0.023741007,-0.014166363999999999,0.056031128
2011-01-01,268100.0,-0.012159175,-0.02402621,-0.02402621,-0.018428106,0.02146303
2011-02-01,267933.33,-0.000621671,-0.012773287,-0.012773287,-0.011194513,0.0
2011-03-01,267766.67,-0.00062202,-0.001243305,-0.001243305,-0.003844234,-0.020604718
2011-04-01,267600.0,-0.000622445,-0.001244078,-0.001244078,-0.000995533,-0.022048959
2011-05-01,266066.67,-0.005729933,-0.006348810999999999,-0.006348810999999999,-0.003246728,-0.028481012000000003
2011-06-01,264533.33,-0.005762992,-0.011459903,-0.011459903,-0.005513796999999999,-0.034902116000000004
2011-07-01,263000.0,-0.005796358000000001,-0.011525946,-0.011525946,-0.025925926000000002,-0.039093897999999995
2011-08-01,261900.0,-0.00418251,-0.009954625,-0.009954625,-0.044160584,-0.041712404
2011-09-01,260800.0,-0.004200076,-0.008365019,-0.008365019,-0.06187050400000001,-0.044338586
2011-10-01,259700.0,-0.004217790999999999,-0.008400153,-0.008400153,-0.054605024,-0.051150895
2011-11-01,265800.0,0.023488641,0.019171779,0.019171779,-0.020633751000000002,-0.031693989
2011-12-01,271900.0,0.022949586,0.046977280999999996,0.046977280999999996,0.014173816,-0.012350163
2012-01-01,278000.0,0.022434719,0.045899172,0.045899172,0.037571547999999996,0.017817928
2012-02-01,279566.67,0.005635504,0.028196653,0.028196653,0.044068218,0.031738221000000004
2012-03-01,281133.33,0.005603886999999999,0.011270971000000001,0.011270971000000001,0.050572982,0.045882924000000005
2012-04-01,282700.0,0.005572694,0.01120781,0.01120781,0.06251564700000001,0.055375796
2012-05-01,286633.33,0.013913442,0.019563671,0.019563671,0.083543348,0.0738012
2012-06-01,290566.67,0.013722548999999999,0.027826919,0.027826919,0.104816236,0.09235590199999999
2012-07-01,294500.0,0.013536756,0.027445063999999998,0.027445063999999998,0.12447499,0.090740741
2012-08-01,295566.67,0.003621969,0.017207755,0.017207755,0.133307784,0.078710474
2012-09-01,296633.33,0.0036088640000000003,0.007243905,0.007243905,0.142215364,0.067026367
2012-10-01,297700.0,0.0035959209999999998,0.007217762,0.007217762,0.120015049,0.083727703
2012-11-01,300933.33,0.010861035,0.014496011000000001,0.014496011000000001,0.106779441,0.10881846
2012-12-01,304166.67,0.010744373,0.021722103,0.021722103,0.094124712,0.13452693
2013-01-01,307400.0,0.010630126,0.021488713,0.021488713,0.099558828,0.147300338
2013-02-01,311733.33,0.014096714,0.02487669,0.02487669,0.10884515199999999,0.164197658
2013-03-01,316066.67,0.013900791000000001,0.028193461,0.028193461,0.118028546,0.18111610600000003
2013-04-01,320400.0,0.013710176999999999,0.027801551,0.027801551,0.117804409,0.204209456
2013-05-01,321733.33,0.004161454,0.017928686,0.017928686,0.107261648,0.216229841
2013-06-01,323066.67,0.00414424,0.00832294,0.00832294,0.09700057699999999,0.22839038
2013-07-01,324400.0,0.004127105,0.008288448,0.008288448,0.097552711,0.238640703
2013-08-01,327733.33,0.01027537,0.014444882,0.014444882,0.10484324199999999,0.256646204
2013-09-01,331066.67,0.010170891,0.020550771000000002,0.020550771000000002,0.112081525,0.27480427399999996
2013-10-01,334400.0,0.010068455,0.020341752,0.020341752,0.111209583,0.258088789
2013-11-01,333400.0,-0.0029904309999999996,0.0070479159999999996,0.0070479159999999996,0.09610957699999999,0.226186098
2013-12-01,332400.0,-0.0029994,-0.005980861,-0.005980861,0.081327261,0.195683453
2014-01-01,331400.0,-0.0030084240000000004,-0.0059988,-0.0059988,0.063088121,0.185405971
2014-02-01,334466.67,0.009253681,0.006217419,0.006217419,0.058215565999999996,0.189708349
2014-03-01,337533.33,0.009168806,0.018507333,0.018507333,0.053474812999999996,0.193962964
2014-04-01,340600.0,0.009085532,0.018337642,0.018337642,0.058640707,0.188277721
2014-05-01,340533.33,-0.00019574299999999999,0.008888011,0.008888011,0.054065187,0.17196280600000002
2014-06-01,340466.67,-0.00019575200000000002,-0.000391456,-0.000391456,0.049527343,0.156083769
2014-07-01,340400.0,-0.00019581900000000002,-0.000391533,-0.000391533,0.038649319,0.151686014
2014-08-01,350066.67,0.028397972999999996,0.028196593,0.028196593,0.057390252999999995,0.180132624
2014-09-01,359733.33,0.027613769,0.056795917,0.056795917,0.075757566,0.208375311
2014-10-01,369400.0,0.026871766000000002,0.055227566,0.055227566,0.107978404,0.227514413
2014-11-01,362266.67,-0.019310585,0.007042272,0.007042272,0.089851594,0.19101369699999998
2014-12-01,355133.33,-0.019690854,-0.038621197,-0.038621197,0.071615359,0.155280839
2015-01-01,348000.0,-0.020086343,-0.03938168,-0.03938168,0.040462417,0.11633876300000001
2015-02-01,345233.33,-0.007950201,-0.027876854,-0.027876854,0.022812562,0.09228008800000001
2015-03-01,342466.67,-0.008013884,-0.015900374,-0.015900374,0.0054805340000000004,0.068872253
2015-04-01,339700.0,-0.008078655,-0.016027798,-0.016027798,-0.0024471320000000003,0.055843359
2015-05-01,342266.67,0.007555696,-0.0005839980000000001,-0.0005839980000000001,0.0052868609999999995,0.059430457
2015-06-01,344833.33,0.007499006999999999,0.015111363000000001,0.015111363000000001,0.013023884,0.06298807
2015-07-01,347400.0,0.007443219,0.014998042,0.014998042,-0.007617606,0.060008147000000005
2015-08-01,353833.33,0.018518509,0.026099565,0.026099565,-0.016401038,0.068767599
2015-09-01,360266.67,0.018181837,0.037037047000000003,0.037037047000000003,-0.02472477,0.077352482
2015-10-01,366700.0,0.017857133,0.036363646,0.036363646,0.012237753,0.099880024
2015-11-01,363466.67,-0.008817371,0.008882309,0.008882309,0.023465384,0.09346170300000001
2015-12-01,360233.33,-0.008895835999999999,-0.01763477,-0.01763477,0.035153247,0.08700461699999999
2016-01-01,357000.0,-0.008975655,-0.017791645,-0.017791645,0.034083239,0.067370928
