,US10Y_M,US10Y_M_PCT_CHG,US10Y_Q_PCT_CHG,US10Y_A_PCT_CHG,US10Y_2A_PCT_CHG,US10Y_3A_PCT_CHG
1971-12-01,5.93,0.020654044750430423,0.0,-0.049679487179487225,-0.2387676508344031,-0.018211920529801362
1972-01-01,5.95,0.00337268128161905,0.024096385542168752,-0.026186579378068786,-0.17817679558011046,-0.03877221324717284
1972-02-01,6.08,0.02184873949579824,0.025295109612141653,0.06666666666666665,-0.1400282885431401,-0.03492063492063491
1972-03-01,6.07,-0.0016447368421051989,0.020168067226890685,0.04116638078902235,-0.17861975642760475,-0.01620745542949753
1972-04-01,6.19,0.01976935749588149,0.018092105263157965,-0.031298904538341055,-0.21744627054361565,-0.020569620253164556
1972-05-01,6.13,-0.009693053311793265,0.009884678747940523,-0.059815950920245387,-0.21811224489795922,-0.06697108066971091
1972-06-01,6.11,-0.0032626427406198255,-0.012924071082390909,-0.09212481426448738,-0.180965147453083,-0.09077380952380942
1972-07-01,6.11,0.0,-0.0032626427406198255,-0.0714285714285714,-0.18857901726427617,-0.0866965620328849
1972-08-01,6.21,0.016366612111292866,0.016366612111292866,0.01140065146579805,-0.1596752368064952,-0.13268156424581012
1972-09-01,6.55,0.054750402576489554,0.07201309328968897,0.10455311973018544,-0.106412005457026,-0.07746478873239437
1972-10-01,6.48,-0.010687022900763288,0.04347826086956519,0.11531841652323593,-0.05263157894736836,-0.09243697478991586
1972-11-01,6.28,-0.030864197530864224,-0.04122137404580151,0.0590219224283306,-0.017214397496087552,-0.17908496732026147
1972-12-01,6.36,0.01273885350318471,-0.01851851851851849,0.06890756302521006,0.019230769230769162,-0.183568677792041
1973-01-01,6.46,0.015723270440251458,0.028662420382165488,0.0625,0.057283142389525255,-0.10773480662983426
1973-02-01,6.64,0.02786377708978316,0.04402515723270439,0.09390444810543652,0.16491228070175423,-0.06082036775106092
1973-03-01,6.71,0.010542168674698926,0.03869969040247678,0.08400646203554119,0.15094339622641506,-0.09201623815967519
1973-04-01,6.67,-0.005961251862891204,0.004518072289156683,0.0880913539967374,0.04381846635367759,-0.156763590391909
1973-05-01,6.85,0.026986506746626615,0.02086438152011927,0.12111292962356779,0.05061349693251538,-0.12627551020408168
1973-06-01,6.9,0.007299270072992803,0.034482758620689724,0.12929623567921444,0.02526002971768193,-0.07506702412868627
1973-07-01,7.13,0.033333333333333215,0.04087591240875921,0.14814814814814814,0.08358662613981771,-0.053120849933599
1973-08-01,7.4,0.03786816269284721,0.07246376811594213,0.12977099236641232,0.2052117263843649,0.0013531799729364913
1973-09-01,7.09,-0.04189189189189191,-0.005610098176718092,0.09413580246913567,0.19561551433389557,-0.032742155525238736
1973-10-01,6.79,-0.042313117066290484,-0.08243243243243248,0.08121019108280247,0.16867469879518082,-0.007309941520467822
1973-11-01,6.73,-0.008836524300441795,-0.05077574047954858,0.05817610062893075,0.13490725126475556,0.05320813771518007
1973-12-01,6.74,0.0014858841010401136,-0.007363770250368162,0.04334365325077405,0.13277310924369745,0.08012820512820507
1974-01-01,6.99,0.0370919881305638,0.03863298662704295,0.052710843373493965,0.14967105263157898,0.14402618657937794
1974-02-01,6.96,-0.0042918454935623185,0.03264094955489605,0.037257824143070106,0.1466227347611202,0.2210526315789474
1974-03-01,7.21,0.03591954022988508,0.03147353361945626,0.08095952023988007,0.1647819063004845,0.23670668953687812
1974-04-01,7.51,0.04160887656033285,0.07902298850574718,0.09635036496350358,0.22512234910277318,0.17527386541471057
1974-05-01,7.58,0.009320905459387463,0.05131761442441052,0.09855072463768111,0.24058919803600642,0.1625766871165646
1974-06-01,7.54,-0.00527704485488123,0.003994673768308976,0.057503506311360475,0.23404255319148937,0.12035661218424965
1974-07-01,7.81,0.035809018567639184,0.03034300791556732,0.055405405405405395,0.25764895330112725,0.18693009118541015
1974-08-01,8.04,0.02944942381562088,0.06631299734748008,0.13399153737658653,0.22748091603053422,0.30944625407166115
1974-09-01,8.04,0.0,0.02944942381562088,0.1840942562592045,0.24074074074074048,0.35581787521079256
1974-10-01,7.9,-0.01741293532338295,-0.01741293532338295,0.17384843982169396,0.2579617834394905,0.3597246127366611
1974-11-01,7.68,-0.027848101265822822,-0.04477611940298498,0.1394658753709197,0.2075471698113207,0.29510961214165254
1974-12-01,7.43,-0.03255208333333337,-0.059493670886076044,0.06294706723891275,0.15015479876160986,0.24873949579831933
1975-01-01,7.5,0.009421265141319024,-0.0234375,0.07758620689655182,0.12951807228915668,0.23355263157894735
1975-02-01,7.39,-0.014666666666666717,-0.0053835800807536804,0.02496532593619971,0.10134128166915057,0.21746293245469506
1975-03-01,7.73,0.04600811907983782,0.03066666666666662,0.02929427430093212,0.15892053973013498,0.2487883683360259
1975-04-01,8.23,0.06468305304010347,0.11366711772665772,0.08575197889182062,0.20145985401459865,0.3425774877650898
1975-05-01,8.06,-0.020656136087484844,0.04269081500646821,0.06896551724137945,0.1681159420289855,0.31914893617021267
1975-06-01,7.86,-0.02481389578163773,-0.04495747266099637,0.006402048655569814,0.10238429172510521,0.2864157119476267
1975-07-01,8.06,0.025445292620865256,0.0,0.0024875621890549926,0.08918918918918917,0.29790660225442833
1975-08-01,8.4,0.042183622828784184,0.06870229007633588,0.044776119402985204,0.18476727785613556,0.2824427480916032
1975-09-01,8.43,0.0035714285714285587,0.0459057071960296,0.06708860759493662,0.2415316642120766,0.3009259259259258
1975-10-01,8.14,-0.03440094899169621,-0.030952380952380953,0.05989583333333348,0.20950965824665668,0.29617834394904463
1975-11-01,8.05,-0.011056511056511065,-0.04507710557532607,0.08344549125168244,0.1943620178041543,0.2657232704402517
1975-12-01,8.0,-0.006211180124223725,-0.017199017199017286,0.06666666666666665,0.14449213161659502,0.23839009287925705
1976-01-01,7.74,-0.03249999999999997,-0.03850931677018643,0.047361299052774086,0.11206896551724133,0.1656626506024097
1976-02-01,7.79,0.006459948320413522,-0.026249999999999996,0.0077619663648123005,0.08044382801664351,0.1609538002980626
1976-03-01,7.73,-0.007702182284980652,-0.0012919896640826156,-0.06075334143377886,0.02929427430093212,0.15892053973013498
1976-04-01,7.56,-0.02199223803363526,-0.029525032092426295,-0.062034739454094434,-0.0026385224274406704,0.10364963503649638
1976-05-01,7.9,0.04497354497354511,0.02199223803363526,0.0050890585241729624,0.04774535809018565,0.14492753623188404
1976-06-01,7.86,-0.005063291139240533,0.039682539682539764,-0.02481389578163773,0.006402048655569814,0.10238429172510521
1976-07-01,7.83,-0.003816793893129833,-0.008860759493670933,-0.06785714285714284,-0.026119402985074536,0.05810810810810807
1976-08-01,7.77,-0.00766283524904221,-0.011450381679389388,-0.07829181494661919,-0.033582089552238736,0.0959097320169251
1976-09-01,7.59,-0.02316602316602312,-0.03065134099616862,-0.06756756756756765,-0.03924050632911402,0.11782032400589104
1976-10-01,7.41,-0.02371541501976282,-0.04633204633204624,-0.07950310559006213,-0.03515625,0.10104011887072795
1976-11-01,7.29,-0.01619433198380571,-0.03952569169960474,-0.08875,-0.018842530282637937,0.08160237388724023
1976-12-01,6.87,-0.057613168724279795,-0.07287449392712553,-0.11240310077519378,-0.08399999999999996,-0.01716738197424894
1977-01-01,7.21,0.04949053857350805,-0.010973936899862813,-0.0744544287548139,-0.024357239512855178,0.03591954022988508
1977-02-01,7.39,0.02496532593619971,0.0756914119359533,-0.04398447606727052,-0.04398447606727052,0.02496532593619971
1977-03-01,7.46,0.009472259810554773,0.03467406380027738,-0.013227513227513144,-0.09356014580801952,-0.0066577896138482195
1977-04-01,7.37,-0.012064343163538882,-0.0027063599458727605,-0.06708860759493673,-0.08560794044665021,-0.02770448548812665
1977-05-01,7.46,0.012211668928086894,0.0,-0.05089058524173029,-0.05089058524173029,-0.010610079575596787
1977-06-01,7.28,-0.024128686327077764,-0.012211668928086783,-0.07024265644955296,-0.09677419354838712,-0.06786171574903965
1977-07-01,7.33,0.006868131868131844,-0.017426273458445052,-0.05662805662805659,-0.12738095238095237,-0.08830845771144269
1977-08-01,7.4,0.009549795361528002,0.016483516483516425,-0.025032938076416267,-0.12218268090154205,-0.0796019900497511
1977-09-01,7.34,-0.008108108108108136,0.0013642564802183177,-0.009446693657220062,-0.09828009828009832,-0.07088607594936713
1977-10-01,7.52,0.02452316076294281,0.01621621621621605,0.03155006858710552,-0.06583850931677038,-0.02083333333333337
1977-11-01,7.58,0.007978723404255428,0.032697547683923744,0.10334788937409023,-0.05249999999999999,0.020188425302826385
1977-12-01,7.69,0.014511873350923521,0.022606382978723527,0.06657420249653256,-0.006459948320413411,0.02533333333333343
1978-01-01,7.96,0.03511053315994794,0.05013192612137196,0.0771312584573749,0.021822849807445532,0.0771312584573749
1978-02-01,8.03,0.008793969849246075,0.04421326397919367,0.07640750670241281,0.03880983182406195,0.03880983182406195
1978-03-01,8.04,0.001245330012453305,0.010050251256281229,0.09090909090909083,0.06349206349206349,-0.023086269744836074
1978-04-01,8.15,0.013681592039801238,0.014943960149439661,0.09249329758713132,0.03164556962025311,0.011166253101736912
1978-05-01,8.35,0.024539877300613355,0.03855721393034828,0.1469780219780219,0.062340966921119456,0.062340966921119456
1978-06-01,8.46,0.013173652694610904,0.03803680981595092,0.1541609822646659,0.08045977011494254,0.04962779156327546
1978-07-01,8.64,0.02127659574468077,0.03473053892215572,0.16756756756756763,0.11196911196911219,0.028571428571428692
1978-08-01,8.41,-0.02662037037037046,-0.005910165484633634,0.1457765667574933,0.10803689064558641,-0.0023724792408066353
1978-09-01,8.42,0.0011890606420927874,-0.02546296296296302,0.11968085106382986,0.1363022941970311,0.03439803439803435
1978-10-01,8.64,0.026128266033254244,0.027348394768133222,0.13984168865435365,0.18518518518518534,0.0732919254658384
1978-11-01,8.81,0.01967592592592582,0.04631828978622332,0.14564369310793235,0.282387190684134,0.10125000000000006
1978-12-01,9.01,0.022701475595913623,0.04282407407407396,0.13190954773869334,0.24965325936199712,0.1640826873385013
1979-01-01,9.1,0.009988901220865598,0.03291713961407483,0.1332503113325032,0.23139377537212447,0.1681643132220796
1979-02-01,9.1,0.0,0.009988901220865598,0.13184079601990062,0.21983914209115274,0.1772315653298835
1979-03-01,9.12,0.00219780219780219,0.00219780219780219,0.11901840490797522,0.2374491180461329,0.20634920634920628
1979-04-01,9.18,0.006578947368421018,0.00879120879120876,0.09940119760479038,0.23056300268096508,0.16202531645569618
1979-05-01,9.25,0.007625272331154731,0.014254385964912464,0.09338061465721026,0.27060439560439553,0.17684478371501267
1979-06-01,8.91,-0.036756756756756714,-0.02941176470588236,0.03125,0.21555252387448842,0.13793103448275867
1979-07-01,8.95,0.004489337822671136,-0.032432432432432545,0.0642092746730083,0.2094594594594592,0.15186615186615193
1979-08-01,9.03,0.00893854748603351,0.013468013468013407,0.07244655581947734,0.23024523160762933,0.18972332015810278
1979-09-01,9.33,0.03322259136212624,0.042458100558659284,0.07986111111111094,0.24069148936170226,0.2591093117408907
1979-10-01,10.3,0.10396570203644173,0.14064230343300133,0.16912599318955723,0.3588390501319263,0.4128943758573389
1979-11-01,10.65,0.03398058252427183,0.1414790996784565,0.18201997780244183,0.3849154746423926,0.5502183406113537
1979-12-01,10.39,-0.024413145539906034,0.008737864077669855,0.14175824175824192,0.30527638190954787,0.44105409153952846
1980-01-01,10.8,0.039461020211742026,0.014084507042253502,0.18681318681318704,0.3449564134495644,0.46143437077131266
1980-02-01,12.41,0.14907407407407391,0.19441770933589986,0.36074561403508776,0.5435323383084578,0.6635388739946382
1980-03-01,12.75,0.02739726027397249,0.18055555555555558,0.38888888888888884,0.5644171779141103,0.7299864314789688
1980-04-01,11.47,-0.10039215686274505,-0.07574536663980658,0.24,0.37365269461077855,0.5375335120643432
