,SHARE_M,SHARE_M_PCT_CHG,SHARE_Q_PCT_CHG,SHARE_A_PCT_CHG,SHARE_2A_PCT_CHG,SHARE_3A_PCT_CHG
1965-08-01,2.047105437,-7.6633281987010315,-1.4027931640700197,0.11453518229236437,-0.4081195150328363,-3.296852300695277
1965-09-01,3.4296807589999996,0.675380611575211,-12.163610872666084,0.8120819166621329,1.9495254519141323,-2.271268334489661
1965-10-01,2.294056309,-0.33111666356116376,0.1206341732753653,2.2805005232806153,-4.991657975424672,-0.7242034526389172
1965-11-01,0.7747196740000001,-0.6622926512480823,-0.7741131818269036,-1.4353546655572071,-0.6649337409480907,-0.7477857061353146
1965-12-01,0.38438195399999997,-0.5038438200292821,-0.8324444118952095,-0.8374100258218579,-0.8299109853813638,-0.8944696817211513
1966-01-01,1.8873570640000001,3.910108407430595,1.4361806306728697,1.1860313182970077,-0.08903565692471127,0.6878364595175641
1966-02-01,-0.412596071,-1.2186104997670966,-2.073401252859025,-4.856122881432364,-1.1693936091693011,-0.47765337379536854
1966-03-01,-4.1116536660000005,8.965324332911548,-3.1785245327590013,-4.153166533062221,-4.8906522829601276,-1.8329414524197465
1966-04-01,2.731280603,-1.6642778854613773,-7.619744575803292,1.08766754444998,9.447148326324582,0.49992826482956665
1966-05-01,-5.516553637,-3.0197681742918308,0.3416873319407636,0.08544975458887683,7.462393284336985,36.01607479803387
1966-06-01,-0.55071611,-0.900170260956714,-1.2016329297674875,0.7925809383905902,-1.153914424530519,-0.782953062543456
1966-07-01,-0.294079633,-0.46600502934261356,-0.946691421428846,-1.1436563196427092,-0.7268735408130123,-1.1600283336046966
1966-08-01,-5.9143467670000005,19.111378359207897,9.739374896804819,-2.7244598499378876,-4.220033239596443,-2.710017651971063
1966-09-01,-3.960035641,-0.33043566821350034,12.465861612388506,-2.726215535976192,-3.092296478487967,-4.405630650306423
1966-10-01,-1.176179139,-0.7029877390944421,-0.8011311839943727,-2.518199651400617,-2.6819361694932327,1.0465517007139313
1966-11-01,5.372159803,-5.567467339683874,-2.356593801171801,12.976097855520033,-4.018891752521747,1.323459115122784
1966-12-01,0.9802399629999999,-0.8175333573560861,-1.8334104308578456,-0.4806282384518631,-0.5853676567954774,-0.5662438164397323
1967-01-01,4.231809094,3.317115455126573,-0.21227043699690185,-11.256542394462112,3.9014928807017117,1.0425531897846239
1967-02-01,3.84883716,-0.09049839571992757,2.9264234322999134,-1.9360800963920486,34.971232114770075,0.5801614786518967
1967-03-01,2.554106983,-0.3363951560372068,-0.3964503298078125,-0.06486833312014706,0.9587069619341126,1.4168237336002694
1967-04-01,1.846670939,-0.2769798010453973,-0.5202002936907832,-1.3347508354879791,0.4115118675081324,6.063516355095681
1967-05-01,2.153668616,0.166243844810946,-0.156782143295209,-4.910669357393594,-1.4237607797418694,-4.303727658965881
1967-06-01,-0.892179754,-1.4142604611367937,-1.4831287129493296,2.033803275999056,1.9040450998217686,-1.2493468611526364
1967-07-01,2.234946297,-3.5050403654418725,0.03773917695423212,-1.3778855696237198,0.09175925021003217,-3.075706373629349
1967-08-01,1.5345559,-0.3133813094033373,-2.720007535611484,-1.3875106284681036,-0.5525659652219543,-0.16451956561125425
1967-09-01,1.4577312930000002,-0.050063087959193786,-0.34775556130510454,-2.2393786326115075,-0.36456167737424094,-0.22980338375050202
1967-10-01,-0.182679116,-1.1253174140372932,-1.1190436373155257,-1.0340047807025372,-1.2358002799345458,-1.2612311359923294
1967-11-01,-3.2521531269999997,16.80254469262923,-3.2309688641636365,-4.317711223532314,-9.460733114957836,0.8275514156439381
1967-12-01,3.2109188719999997,-1.9873209368102427,-18.576825103532904,-0.2412420313211795,0.701277905090671,0.3581886741919973
1968-01-01,0.34017061,-0.8940581735133917,-1.1045985833741463,-0.9116173026140706,-1.8244640070748517,-0.6059973911623342
1968-02-01,-4.799323453,-15.108577613451088,-2.4946884814970813,-2.879061247216362,0.16724895695531572,-45.85447701344757
1968-03-01,-2.377152434,-0.5046900969939689,-7.988118209271518,-2.287263682877505,-1.8703435419227779,-2.8230031290957953
1968-04-01,7.588107621,-4.192099720854502,-2.5810786031220223,2.5233403898011764,-2.3755159689023793,4.800006775852773
1968-05-01,3.048673023,-0.5982301286077134,-2.2824894943190674,-4.417106260629178,-6.535834103345914,-1.599863900976529
1968-06-01,3.253894032,0.06731486369701112,-0.5711850444773758,0.4559159816805207,-12.064669793028475,-11.59142507617237
1968-07-01,-0.393583644,-1.1209577325288878,-1.1290999858071693,-1.2564804866346022,-0.933452727831912,-1.1922634940468873
1968-08-01,-2.443679967,5.208794507222968,-1.751001705331503,-2.6763583101594293,-0.3829146531663754,-1.7125094545862367
1968-09-01,3.207109856,-2.3124099306412984,-9.148483568590569,-18.55597424721499,-3.7267188727107667,0.39800834156420883
1968-10-01,2.670747136,-0.16724176722432793,-2.09292017451809,-1.821224287942331,-0.502854115674563,2.4473722891410654
1968-11-01,1.923619718,-0.2797447230886032,-0.40020148845191295,-0.4009130112957895,0.9623967503965152,4.004448564721121
1968-12-01,1.47764766,-0.2318400325318355,-0.4467287299189676,3.3438428146393955,-0.6508236484261405,-0.21708102394343765
1969-01-01,-4.148843506,-3.8077353068051423,-3.156789861934655,-0.1355357590231583,-2.077947269143494,9.055460528125097
1969-02-01,-0.838370376,-0.7979267295120772,-1.5673682561105264,-0.6473215751716492,-1.3282440326815395,-0.796098980093427
1969-03-01,-2.863374735,2.4154054305468446,-0.30983785460718716,-1.3773503062971384,-2.550560348640435,-2.0483634423555417
1969-04-01,1.646028164,-1.574856006054688,-2.9633663248616506,-0.46008373099314825,-0.23570963899861186,-1.2983797987497026
1969-05-01,3.344734152,1.0320029906851582,-2.1681091235164507,0.027917356590793974,-4.748946484163325,-7.073427109295931
1969-06-01,-5.646619013,-2.688211605584132,-4.430451031456348,13.346681065334106,-3.5265121674643978,18.20098632944091
1969-07-01,-5.063298305,-0.1033044210450611,-2.51381188306771,1.0719973046290474,-4.29952027488865,-0.14389559752372916
1969-08-01,-0.586300677,-0.8842057801688222,-0.8961678350088466,-1.1828127826376522,-1.402200789552509,-0.8519456060117818
1969-09-01,0.520253081,-1.8873485933225351,-1.102749838082076,-0.8052031680621075,-3.84790671419715,-1.4423246967654304
1969-10-01,1.7208187380000002,2.3076569862735714,-3.9350447739633094,-0.10542675254486022,-1.5291321382481755,-0.6796784159251861
1969-11-01,1.090609857,-0.36622618471277946,1.0963063878520307,-0.2619283429176884,-0.6603433781804998,0.11259477083776082
1969-12-01,-5.513175985,-6.05513126404835,-4.2038098279936325,0.32884645492820375,-17.207090862435177,-2.3027941153623317
1970-01-01,-0.703773952,-0.872346909673336,-1.6453031278627073,-0.16054530056534333,-0.8533597581217246,-1.1828536575447115
1970-02-01,-3.484846619,3.9516561519457882,-0.36790578996908263,0.21704175719773544,0.4659752438071878,-2.3644090252268026
1970-03-01,1.432514228,-1.411069520302466,-3.0354749190831094,-0.12971463105536507,-0.8112158789056267,-0.22427206832218416
1970-04-01,-3.9379869419999998,-3.74900372019202,0.13003164056902783,-2.177369190805572,-2.291705247591585,-2.828501800483125
1970-05-01,-12.34473771,2.1347838100576415,-9.617532355846171,1.1862175722461834,-4.793835198257003,12.836603727728168
1970-06-01,-0.882673464,-0.9284979977107994,-0.7758566808371098,-0.8256722375751867,1.2426578884970128,-1.394941688390824
1970-07-01,-0.313781827,-0.6445097311773269,-0.9745817339848527,-0.464810737375287,-0.871594549516557,-1.204477286881501
1970-08-01,2.740231315,-9.732919115165965,-4.104467763857009,4.26711213268144,-0.14557609871908306,0.8797917888972695
1970-09-01,6.674613595,1.4357847304580562,-22.271511033046536,2.878742977169975,1.4991559496705569,-37.53736530562147
1970-10-01,2.122969931,-0.6819336579138706,-0.22525886067395728,0.946589715262403,0.10363286003704819,-1.6527890440873452
1970-11-01,-0.477388398,-1.2248681863219475,-1.071523001474964,-0.9134095484528597,-1.323073227077692,-1.1486765679952067
1970-12-01,6.912028309,-15.478835970789554,2.2558295848044208,-10.821375584244413,-2.66601326345617,19.319298921796918
1971-01-01,4.663533189,-0.32530178110993613,-10.7688448410931,-2.33823197944311,-6.562616860641555,-1.971706373756676
1971-02-01,4.150871816,-0.1099298219232635,-0.399471236164464,1.8976129764485665,-2.4496432357464384,-2.7461529839781407
1971-03-01,2.76131282,-0.3347631672565241,-0.40789253381681034,-1.7011990798013166,0.6775611015608358,-0.6360999398113307
1971-04-01,3.492416962,0.2647668662183664,-0.1586304957580026,-1.2829073443310932,0.04415382607065865,0.14555314251553964
1971-05-01,-1.4295601269999998,-1.4093326033387876,-1.5177103139658041,0.6195798166647952,-0.7468290097651751,-1.4393382553153777
1971-06-01,-1.6766317569999998,0.17283052691074396,-1.480077772855577,4.34330420926512,-0.6688656966261837,3.2599121751106095
1971-07-01,-0.42386253799999996,-0.747194017869244,-0.7035014267713973,-1.1546812985019843,-0.27705603178077187,-0.8265474433133904
1971-08-01,-1.990972568,3.6972128685739154,0.18748351251705442,-1.2982903114408677,-4.826930854831401,-1.6207996162885416
1971-09-01,2.258378478,-2.1343091885332295,-6.328091717319921,0.06378260239240285,0.31238603353701966,-0.1544019845389062
1971-10-01,-2.153588679,-1.9535995405460995,0.08167672102250667,3.5111877205696143,-2.97466460180728,-2.1195501162979866
1971-11-01,-4.828924162,1.2422685488123335,-3.1382262579284106,-1.6986262130483991,-0.12411209525356737,-4.267980786434569
1971-12-01,7.011053398,-2.4518872450248264,-4.2555211059409555,0.5033780427546133,-10.962081401387245,-2.6898813820913494
1972-01-01,4.440150812,-0.36669276926822236,-1.9194906904814628,0.06969114172231028,-2.2741309152005464,-6.2961685421002995
1972-02-01,2.202223722,-0.504020512986125,-0.6858926045794752,-0.20247220595600623,0.5373136817458539,-1.7691007729730492
1972-03-01,2.596484264,0.17902837848006792,-0.4152261096666552,-0.25653657846368005,-1.659343035475205,0.5774239595574744
1972-04-01,1.146366068,-0.5584929653168889,-0.4794506768100284,-1.8019012606386162,-1.0928627318724944,-0.6572624262784756
1972-05-01,-1.3633723290000002,-2.1892992710248294,-1.525083994500958,-0.18683853904838066,0.5445942181399941,-0.7585506785810838
1972-06-01,0.08428900800000001,-1.0618239098792799,-0.9264728690486677,-1.1988593009368524,-1.2686229754153353,-1.0166470555204628
1972-07-01,-1.106745093,-14.130360876948508,-0.1882297524611123,-0.4441183616548955,-1.4038874699890072,0.8876749361147336
1972-08-01,3.130041264,-3.8281501167676737,36.13463164734362,0.38596842579368573,-0.5310528138520654,5.016381984674878
1972-09-01,-1.6567446030000001,-1.5293043967359021,0.4969522914342843,-0.23070518564887,-1.7803900464193623,-1.9627653200275645
1972-10-01,-0.09814044300000001,-0.9407630827212057,-1.0313543607647468,-0.9796765408385802,-0.7944222285016654,-1.0899867559146772
1972-11-01,4.9902014260000005,-51.847553500446296,-4.012052320535007,-0.28823799467516187,-0.27804094501430654,-1.9051409640427068
1972-12-01,2.0152062319999997,-0.5961673567923831,-21.533901930725946,-0.5461401386291471,-0.5678799420247892,-3.86342827306004
1973-01-01,0.19673299800000002,-0.9023757495009572,-0.960576140879809,-0.9106662070548707,-0.9526044149950209,-1.0564538470437628
1973-02-01,-4.452059899,-23.629960119857472,-3.209232895524313,-2.714649289705844,-2.6122982759338367,-4.107864349253779
1973-03-01,-2.227037278,-0.499773738780957,-12.320100342292347,-2.9426929496311645,-1.6376779468865723,-0.43447316844861184
1973-04-01,-2.46426101,0.10651987478765501,-0.4464897000704078,0.8074747136810929,0.723789691288725,-0.8003796380376882
1973-05-01,-3.279922426,0.3309963565913012,0.47277392183823164,-39.91281323420012,0.9562568896277923,2.7158955828766143
1973-06-01,-2.8307994510000003,-0.13693097478153582,0.1487417280525818,1.5577700492230693,5.678579013746199,8.021553217611931
1973-07-01,1.793971339,-1.6337331096931882,-1.5469554172315658,-0.4268537735801555,-1.9010527657857714,-0.3453212036590422
1973-08-01,-1.421372066,-1.7923047794020526,-0.4978902283247617,-0.1420692945513704,-1.6293772633091839,-1.2129519628019754
1973-09-01,2.49786402,-2.757361129960465,0.3923656224030678,-26.451933409348886,-2.159861232721497,0.17658944835992596
1973-10-01,4.520815053,0.8098723616668291,-4.180599338583034,-0.09406160852634105,-1.9361950822453193,-10.469888819962483
1973-11-01,-7.898794115,-2.7472057632082034,-4.162219420975526,-4.9195959150844875,-2.1266201619935234,-2.1427606719600893
1973-12-01,-7.692466702999999,-0.026121381187563908,-2.701566335454334,-40.10104955041654,-2.732478699194238,-2.6494932900111925
1974-01-01,1.989724889,-1.258658888731234,-1.2519023613011337,-1.446922308805172,-0.09649284533499347,-0.5206489197449118
1974-02-01,-2.700623471,-2.3572848618068427,-0.6489262059533154,0.21265301559087768,-2.0401077751342,-1.9780215596869608
1974-03-01,4.288980215,-2.5881444640677196,1.1555644394414566,-2.740473187537874,2.7413705226662373,0.22808366288080117
1974-04-01,-5.6403622570000005,-2.315082367895698,1.0885407823666213,0.7196633104151349,3.1370666963272367,2.9455229272773367
1974-05-01,-3.78159305,-0.32954784148716076,-1.8816998121778465,0.3358745878886351,-45.86460500282551,1.2554702511220541
1974-06-01,-0.446695344,-0.881876410789363,-0.9208037846424445,-1.2489980382010997,-0.5963882317389231,0.05386842184198892
1974-07-01,-8.208740193999999,17.376596721366315,1.1707095622042143,4.775222681208932,-3.622566126655383,3.1229800580557265
1974-08-01,-7.882419414,-0.039752845416951565,16.646074712612183,-4.155663939624704,3.757775821165599,-4.490300448213889
1974-09-01,-10.452027000000001,0.32599224312222086,0.2732802784573063,-3.311978454651461,105.50071143453061,3.853306994933363
1974-10-01,2.5924350769999998,-1.2480318006258497,-1.328888243677514,-1.3282064374961873,-0.48049490277228757,-1.536855620430015
1974-11-01,3.73414779,0.4404016606352994,-1.3572654175118377,-1.48542917820414,0.8529854318155963,-0.46739133507880315
1974-12-01,-6.78154459,-2.8160889636347255,-3.6158975590808984,-4.408282535686771,-35.47080387602287,-2.5273230295854194
1975-01-01,8.896498118,-2.3118689997436115,1.3824708121688993,-4.294238613243541,-2.9982880553782056,3.039779441627503
1975-02-01,10.16263959,0.14231908501596324,-2.498572995447929,1.3694769107252691,-5.563300170317131,2.9140000695956463
1975-03-01,4.416282873,-0.565439388665755,-0.5035931200766877,-1.7829785875045792,-2.792132755044483,2.852419394011582
1975-04-01,1.265228966,-0.7135081691131518,-0.8755019348275441,-1.3345756535066617,-1.3857496616293448,-1.9280142621993908
1975-05-01,6.3277481579999995,4.001267223595954,0.43282220364238877,-15.165690874091581,-3.2353219532258555,74.0720444829532
1975-06-01,3.0662129730000003,-0.515433785220502,1.4234451276386602,-1.3735302738952784,0.7091761202323201,-3.7704780372583953
1975-07-01,0.657464998,-0.7855775173514016,-0.8960981092193461,-1.083409035153886,-1.4625565773571352,-0.789950054153663
1975-08-01,-7.745373052000001,-12.780662203404477,-3.526038836898496,-0.258959716426297,-4.100798518247602,3.675055550490301
1975-09-01,-1.6108165730000001,-0.7920285359807095,-3.4500415655587493,-1.6213527147858446,-1.3563110974714763,15.413381922476141
1975-10-01,4.225051332,-3.6229251690223325,-1.5454935874146194,0.13146334039446228,-1.5348982731397602,-0.15333050285573802
1975-11-01,1.6381747469999999,-0.6122710428172379,-2.016984040553449,-1.2415636622688637,-1.2129583149656176,-0.18709325081126482
1975-12-01,-1.7977058369999999,-2.097383438666815,-1.4254873363039178,-1.202068927926007,-1.9034946725240465,-10.137795160321806
1976-01-01,9.690458726000001,-6.390458509147068,4.915399894758603,-0.04646242344996887,-4.588230210563848,-3.176623618243911
1976-02-01,4.7140577089999995,-0.513536165594314,-3.6222631155644405,0.06742657673051622,0.09910922240055142,-3.116739470671761
1976-03-01,0.512622378,-0.8912566604729276,-0.947100298087581,-0.5948382531735367,-1.0908846550350215,-1.2080227605435352
1976-04-01,0.501446011,-0.021802339265025283,-0.8936275196541087,-0.9207544297783035,-1.1326017909304122,-1.1528834971903692
1976-05-01,-0.7506345640000001,-2.496939944747113,-2.464303152212368,-1.2448083582614207,0.6804172554796095,-0.7348330120189783
1976-06-01,0.660422539,-1.8798189833954941,0.3170361803915118,0.0044984006890052,-1.080453580377988,-0.6318656130994075
1976-07-01,2.6691729630000003,3.041613974958538,-4.5558886987250435,-1.3446151586347117,-1.338623565026148,-2.8778847754561125
1976-08-01,-0.887133216,-1.3323625813304028,-2.34328125345825,-0.4492649064643067,-0.9151233329190597,-1.355156729468404
1976-09-01,2.010725516,-3.266542926964421,-0.24668594209793826,-0.524094417321981,-0.22438732069354728,-0.5552294238036373
1976-10-01,-3.2999448680000003,-2.641171229857711,2.719785042971495,-3.0144034536261843,-1.8837210130882367,-0.5822216885317564
1976-11-01,-0.48089112700000003,-0.8542729814478828,-1.2391629902606756,-0.7324973212511185,-0.9290882599652714,-0.9374854457527315
1976-12-01,3.996262017,-9.310118013468774,-2.2110087219190473,-0.5876085818024464,-0.5508050511566467,1.0084495294263767
1977-01-01,-0.093322503,-1.0233524485138883,-0.8059383969461346,-1.0197966399142357,-1.0091828999910446,-0.9654440894844759
1977-02-01,-2.413802531,24.86517135100845,-1.604015082277324,-5.70873421565689,-1.5465688227892644,-1.562791715046417
1977-03-01,-0.46796574,-0.8061292363438988,4.01450052191592,-1.93323255093159,-1.3698664451853848,-0.917032680051848
1977-04-01,-1.3712479419999999,1.9302314780564918,-0.4319137856600417,0.8267849733602193,-1.2167039376032007,-0.6373888136905689
1977-05-01,0.068903504,-1.0502487565447154,-1.1472404881605223,-0.8956675462585931,-0.9775281415196073,-1.1542516727015628
1977-06-01,0.641501046,8.310136767500241,-1.4678227958281231,-0.759662991161506,-0.02428106750711012,-1.0781485381239002
1977-07-01,1.179082586,0.8380057107498466,16.112084546527562,-2.3290930434510977,-1.1522305740580874,-1.1495838427356233
1977-08-01,-2.612862341,-3.216013001993399,-5.073044552759779,-2.2994624677553452,0.6220731676070232,-0.7500138163630844
1977-09-01,-1.583886104,-0.3938118824148187,-2.343320750222665,-0.5200264951820401,-1.3748797303369664,-1.6109646170321434
1977-10-01,-2.451496042,0.5477729338043362,-0.06175843880785603,4.097819245061679,-2.496480181060928,-1.6565075031483958
1977-11-01,0.9779760759999999,-1.398930310000476,-1.6174535362929099,-0.7552772886663303,-1.5440134063490834,-1.144211405384271
1977-12-01,-0.078140116,-1.0798998236435386,-0.9681255385848997,-0.1626873102621348,-1.0080636137265975,-1.0087832442567375
1978-01-01,-3.7375878339999997,46.8318695354893,-4.821757940426346,0.5484231978378018,-1.792860008239666,-1.3677772689762384
1978-02-01,-0.976048737,-0.7388559733309534,11.491007013606175,1.085726910264841,-2.9040306839667465,-1.2210113720222286
1978-03-01,0.185062056,-1.1896032943691008,-1.0495137677612636,-1.1349588577905774,-0.6309432083606703,-0.8537323591436019
1978-04-01,4.556341454,23.620614038784915,-5.66814953114375,65.1264114231404,-7.069986212358854,-0.2799426683504239
1978-05-01,5.283478218,0.15958785603340786,27.54976504746062,7.23611785350074,7.000148247514611,0.7231282577317566
1978-06-01,0.632276179,-0.8803295569865449,-0.8612316075554596,-0.4637558161680797,-0.7631190680541897,-0.03831203041473552
1978-07-01,-0.40737026600000004,-1.644291655340063,-1.0771026678244175,-0.8440904216009748,-0.5408014730450583,-0.9474046939682512
1978-08-01,7.186966107000001,-18.64234335895296,10.36681460681757,-5.537552345998738,2.57431486784793,-5.4616911866103575
1978-09-01,0.073151229,-0.9898216816510722,-1.1795693871285147,-1.029839423660795,-1.0221674094344293,-0.9826863099991325
1978-10-01,-3.711684623,-51.73988056988079,-1.5164466574268207,-4.795271391689955,6.71834707401453,-3.2657440116185605
1978-11-01,-6.499996689,0.7512254809370962,-89.85697175368031,82.18386280614173,-2.6265191474806144,2.615717630336648
1978-12-01,1.8019654109999999,-1.277225589060604,-1.485484515530726,-1.4821198834734863,-20.30901286477496,-0.8140474602956377
1979-01-01,3.876771672,1.1514129229864558,-1.596426714887516,-4.971903784144746,-2.6060848483715504,-0.1776147193534494
1979-02-01,-1.2304252359999999,-1.3173839834021568,-1.682824003440319,-7.648716990369976,1.6293062308364705,-3.4002565802931057
1979-03-01,2.006545357,-2.6307738969359047,-0.48241848456222425,-0.5596147968150063,-2.46329871902918,3.0015182352303125
1979-04-01,2.332774357,0.16258242000955692,-2.8959090635881592,-0.5584775292434072,32.855670924950346,-4.107736399146149
1979-05-01,-2.236830016,-1.9588711438326223,-2.114766734874262,-4.537742034719293,-4.4868688522761975,-4.386968015033175
1979-06-01,2.490770158,-2.113526794697662,0.0677287113200209,-7.114265978361808,1.112464544531913,-0.0668382332179348
1979-07-01,1.343932464,-0.4604349744260907,-1.6008201134582771,-0.8130042017742327,-1.5143525714736459,-2.514916181427255
1979-08-01,4.812348421,2.5807963196876833,0.932072457807245,64.78629623570644,-4.03831721791531,1.3933393109634165
1979-09-01,1.132276568,-0.7647143413267832,-0.15748997934765274,-1.3050573211375993,-1.4618716688101427,-1.3431198439040104
1979-10-01,-4.224167184,-4.730684978725092,-1.877776672521609,-0.35012779450355813,-5.319295009012061,7.784040600524532
1979-11-01,-0.41967306200000004,-0.900649514159949,-1.3706453651525181,-1.232897401602788,4.370776030073977,-1.1050164028821736
1979-12-01,4.610323295,-11.985511609987489,-2.0914159156537777,0.18921713349746128,-2.2335023281756543,-50.40205359686934
1980-01-01,3.464569703,-0.2485191425170975,-9.255401684561779,-3.8157498738102933,-4.549586789742447,-2.4353161281857982
1980-02-01,3.3978534419999997,-0.019256723552777744,-0.2629902016448502,0.6933848169174479,17.360616516656442,-8.260902137835988
1980-03-01,-9.886567233,-3.9096508727523864,-3.853620530260695,-5.238115531119926,-3.169847745787491,6.209904883124339
1980-04-01,-1.77682578,-0.8202787946387295,-1.5229259620315314,-0.2056500640234613,-1.3362984963099929,-26.787161419250896
1980-05-01,4.98269205,-3.804265959040734,-1.5039860583123796,1.000462400754361,6.880562664689602,6.767239166746425
1980-06-01,6.591403037999999,0.3228598058754202,-4.709650722199674,3.9045641909577373,-17.180373454158776,4.590281050932253
1980-07-01,4.787451545,-0.273682474368517,-0.03918373903922079,-0.0051735397818155615,-0.3338703044199567,-2.832263211833707
1980-08-01,3.3744263739999996,-0.29515184805907,-0.48805643433634016,1.9802139065373643,45.129455651387616,-3.130472870162891
1980-09-01,3.167249172,-0.061396272740250835,-0.3384268974360971,-1.749792570709957,-1.853318504587829,-2.2919658517645694
