,ASPUS_M,ASPUS_PCT_CHG,ASPUS_Q_PCT_CHG,ASPUS_A_PCT_CHG,ASPUS_2A_PCT_CHG,ASPUS_3A_PCT_CHG
1965-06-01,21400.0,0.009433962264151052,0.01904761904761898,0.04390243902439028,0.11458333333333326,0.10880829015544036
1965-07-01,21600.0,0.009345794392523255,0.018867924528301883,0.046849757842786666,0.11724137950297253,0.11917098445595853
1965-08-01,21633.33333,0.0015432097222223273,0.010903426635514135,0.041733547023798945,0.11130136950148972,0.12089810000000001
1965-09-01,21666.66667,0.0015408323577104088,0.003086419907407434,0.036682615789473516,0.10544217704081627,0.12262521606217613
1965-10-01,21700.0,0.001538461384378742,0.0030816642531712457,0.028436018957346043,0.1071428571428572,0.12435233160621761
1965-11-01,22033.33333,0.015360982949308877,0.01692307661278125,0.03442879483568073,0.12414965969387759,0.14162348860103635
1965-12-01,22366.66667,0.015128593345707708,0.030721966359446906,0.04031007767441852,0.14115646275510207,0.1588946461139895
1966-01-01,22700.0,0.014903129505975832,0.030257186237557798,0.0640625001662598,0.1464646464646464,0.17413793123692023
1966-02-01,22866.66667,0.007342144052863375,0.022354694482510373,0.08031496061727328,0.1433333335,0.18072289153515952
1966-03-01,23033.33333,0.00728862944500186,0.014684287665198248,0.09682539666666679,0.1402640262376238,0.18728522319587637
1966-04-01,23200.0,0.007235890160236735,0.014577259327321235,0.09433962264150941,0.1428571428571428,0.20000000020689646
1966-05-01,23133.33333,-0.0028735633620688983,0.004341534009311365,0.08099688457943932,0.1339869279411765,0.200692041141749
1966-06-01,23066.66667,-0.002881844092634367,-0.005747126293103477,0.06790123472222209,0.12520325219512185,0.20138888906249997
1966-07-01,23000.0,-0.002890173554495612,-0.005763688617545282,0.06317411418538876,0.11470113103630064,0.18965517261890597
1966-08-01,22933.33333,-0.002898550869565142,-0.005780347108991113,0.05846153814485211,0.10433386804103795,0.17808219140786274
1966-09-01,22866.66667,-0.0029069764539110254,-0.005797101304347851,0.0537634410138248,0.09409888373205733,0.1666666668367347
1966-10-01,22800.0,-0.002915452040391231,-0.005813953343868361,0.034795764150498565,0.08056872037914697,0.16326530612244894
1966-11-01,23200.0,0.01754385964912286,0.014577259327321235,0.037257823988486205,0.08920187793427226,0.18367346938775508
1966-12-01,23600.0,0.01724137931034475,0.03508771929824572,0.0396475770925111,0.0976744186046512,0.20408163265306123
1967-01-01,24000.0,0.016949152542372836,0.034482758620689724,0.049562682062745944,0.12500000017578117,0.21212121212121215
1967-02-01,24066.66667,0.0027777779166666683,0.01977401144067792,0.04486251838565303,0.13700787399417202,0.20333333349999982
1967-03-01,24133.33333,0.002770082825101161,0.0055555554166666354,0.0402298849137932,0.1492063490476192,0.1947194717821783
1967-04-01,24200.0,0.0027624310777296657,0.0055401660657146135,0.046109510237191564,0.14150943396226423,0.19211822660098532
1967-05-01,24100.0,-0.004132231404958664,-0.0013812153316825615,0.04479768771028936,0.12616822429906538,0.18137254901960786
1967-06-01,24000.0,-0.004149377593360981,-0.008264462809917328,0.04347826086956519,0.11111111111111116,0.1707317073170731
1967-07-01,23900.0,-0.004166666666666652,-0.008298755186721962,0.04215116294217314,0.10477657952307795,0.15831987094641664
1967-08-01,24066.66667,0.0069735008368201346,0.0027777779166666683,0.052478134103137286,0.11076923075218925,0.15890850719760707
1967-09-01,24233.33333,0.006925207478265305,0.013947001255230074,0.06286549692982457,0.11674347142857155,0.15948963301435404
1967-10-01,24400.0,0.006877579230657016,0.013850415372042901,0.051724137931034475,0.10741301075755105,0.1563981042654028
1967-11-01,24733.33333,0.013661202049180421,0.020632737279316693,0.04802259872881365,0.10581222025248715,0.16118935821596247
1967-12-01,25066.66667,0.013477089220145011,0.027322404508196563,0.04444444458333319,0.10425844361233483,0.1658914730232557
1968-01-01,25400.0,0.013297872205678463,0.02695417803597766,0.05540166190368412,0.11078717184973952,0.190625000186035
1968-02-01,25833.33333,0.01706036732283467,0.030585106112954286,0.07044198896000586,0.12156295226071823,0.22047244059520144
1968-03-01,26266.66667,0.01677419380861589,0.034120735039369965,0.08539944917355369,0.1321839081896552,0.25079365095238093
1968-04-01,26700.0,0.01649746179993694,0.0335483872301352,0.10788381742738595,0.15417867451789302,0.25943396226415105
1968-05-01,26666.66667,-0.0012484393258427318,0.015228426394006567,0.11111111124999984,0.15606936413929628,0.24610591915887836
1968-06-01,26633.33333,-0.0012500002498436746,-0.0024968790262172025,0.11436541129707112,0.15797101434782612,0.23302469120370373
1968-07-01,26600.0,-0.001251564330569721,-0.0025000001246874293,0.1052631577416534,0.1598837210988202,0.2295839755361453
1968-08-01,26733.33333,0.0050125312030075975,0.0037546933671783744,0.10316368639658369,0.16909620959634175,0.2338461535024854
1968-09-01,26866.66667,0.004987531422068203,0.010025062781954919,0.10109289631147544,0.178362573245614,0.23809523824884793
1968-10-01,27000.0,0.004962779031642439,0.009975062470071627,0.09164420499887393,0.1637931034482758,0.22541603649401143
1968-11-01,27200.0,0.007407407407407307,0.012406947765210008,0.0851063828344274,0.15254237288135597,0.21609537984857008
1968-12-01,27400.0,0.007352941176470562,0.014814814814814836,0.07874015748031504,0.1416666666666666,0.2070484581497798
1969-01-01,27600.0,0.007299270072992803,0.014705882352941124,0.06838709691204992,0.1468144042732944,0.20699708437215802
1969-02-01,27766.66667,0.006038647463768143,0.013381995255474344,0.05710659897752457,0.15055248648488284,0.20549927673017354
1969-03-01,27933.33333,0.006002400719567591,0.012077294565217445,0.04619225955056194,0.1542699723140497,0.204022988362069
1969-04-01,28100.0,0.005966587232215437,0.012004801799279097,0.05374999986828133,0.1659751037344399,0.21469740651508595
1969-05-01,28100.0,0.0,0.005966587232215437,0.05506883617710501,0.1708333333333334,0.21820809230950755
1969-06-01,28100.0,0.0,0.0,0.0563909774436091,0.17573221757322166,0.22173913043478266
1969-07-01,28100.0,0.0,0.0,0.051122194644778185,0.16759002753911512,0.2252906978525131
1969-08-01,27766.66667,-0.011862396085409288,-0.011862396085409288,0.033498759301054726,0.1458046770489414,0.2142857142544774
1969-09-01,27433.33333,-0.012004802159423122,-0.023724792526690353,0.016049382592592698,0.12431693975409841,0.20321637412280702
1969-10-01,27100.0,-0.012150668166725498,-0.02400960395870233,-0.003676470588235281,0.09568733168405474,0.1681034482758621
1969-11-01,27066.66667,-0.0012300121771218198,-0.013365734874042134,-0.012165450000000022,0.07978723403194321,0.1468926555084744
1969-12-01,27033.33333,-0.0012315273397497384,-0.002460024723247134,-0.020531401086956502,0.06430446181102378,0.12638888874999998
1970-01-01,27000.0,-0.0012330454995355122,-0.002463054310041457,-0.027611044534500473,0.045161290457440106,0.12188365635430976
1970-02-01,27100.0,0.0037037037037037646,0.0024660913689846797,-0.029832935445087472,0.03172588819394351,0.1229281769506807
1970-03-01,27200.0,0.0036900369003689537,0.007407407407407307,-0.03202846975088969,0.01872659176029967,0.12396694214876036
1970-04-01,27300.0,0.003676470588235281,0.007380073800737907,-0.028469750889679735,0.02374999987203119,0.13278008298755184
1970-05-01,26866.66667,-0.01587301575091582,-0.0122549018382353,-0.043890865836298976,0.00876095144039546,0.11944444458333336
1970-06-01,26433.33333,-0.01612903250420228,-0.03174603186813185,-0.05931198113878999,-0.00626566428571429,0.10599721046025112
1970-07-01,26000.0,-0.016393442498914723,-0.03225806463619618,-0.0636254502924819,-0.027431421325116223,0.08033240982266876
1970-08-01,26100.0,0.0038461538461538325,-0.012610340354679783,-0.04860267303142196,-0.028535980269412398,0.07702888598033408
1970-09-01,26200.0,0.003831417624521105,0.007692307692307665,-0.03321033210332103,-0.029629629629629672,0.07377049180327866
1970-10-01,26300.0,0.003816793893129722,0.00766283524904221,-0.028325123272373687,-0.03308823529411764,0.06334231820260672
1970-11-01,26633.33333,0.012674271102661727,0.0165394400763359,-0.01479654747408099,-0.02798053540145984,0.06249999972573139
1970-12-01,26966.66667,0.012515644807573834,0.025348542585551304,-0.0012345677777778619,-0.022946859782608797,0.061679790157480374
1971-01-01,27300.0,0.012360939306259588,0.025031289239678456,0.007380073800737907,-0.016806722807106045,0.05677419368474501
1971-02-01,27733.33333,0.01587301575091571,0.028430160441479613,0.019607843014705972,-0.0071599045354605595,0.05583756319088362
1971-03-01,28166.66667,0.015625000242262432,0.03174603186813174,0.03174603186813174,0.002372479359430635,0.05493133595505606
1971-04-01,28600.0,0.015384615264451673,0.031250000123948185,0.0645161289001841,0.017793594306049876,0.07249999986593747
1971-05-01,28500.0,-0.0034965034965035446,0.011834319406883509,0.07818411110695878,0.014234875444839812,0.07008760964581828
1971-06-01,28400.0,-0.0035087719298245723,-0.006993006993006978,0.0923076923076922,0.01067615658362997,0.06766917293233088
1971-07-01,28300.0,-0.0035211267605633756,-0.007017543859649145,0.08429118773946365,0.019207682950875382,0.05860349140381582
1971-08-01,28266.66667,-0.0011778561837456625,-0.004694835563380351,0.07888040725190826,0.030376670963593755,0.05210918113497409
1971-09-01,28233.33333,-0.001179245518728722,-0.002355712720848002,0.07351077300380227,0.041820418081180755,0.04567901222222237
1971-10-01,28200.0,-0.0011806374263495512,-0.0023584906836841,0.05882352954428316,0.04187192105395665,0.03676470588235303
1971-11-01,28466.66667,0.00945626489361695,0.008264463047020554,0.05562422743440987,0.05302096202873252,0.03892944051094882
1971-12-01,28733.33333,0.00936768126354015,0.018912529432624225,0.05250305238095243,0.06419753074074075,0.04106280181159416
1972-01-01,29000.0,0.009280742576482703,0.01873536287836819,0.04567307704875878,0.07011070110701101,0.04441776698146249
1972-02-01,29133.33333,0.004597701034482871,0.01392111369071003,0.034319526386471066,0.07107843125000013,0.04295942721276358
1972-03-01,29266.66667,0.004576659268258121,0.009195402413793019,0.02331002342657329,0.07203907216117211,0.04151838683274023
1972-04-01,29400.0,0.004555808541622408,0.009153318193267035,0.03157894736842115,0.09429280383445504,0.0462633451957295
1972-05-01,29700.0,0.010204081632652962,0.014806378016536836,0.045774647887323994,0.12358133683777828,0.05693950177935947
1972-06-01,30000.0,0.010101010101010166,0.020408163265306145,0.060070671378091856,0.15384615384615374,0.06761565836298922
1972-07-01,30300.0,0.010000000000000009,0.02020202020202011,0.07193396213774372,0.16091954022988508,0.09123649446683846
1972-08-01,30733.33333,0.014301430033003326,0.02444444433333337,0.08854781583099736,0.1730279896946565,0.12029161605349836
1972-09-01,31166.66667,0.014099783298709312,0.028602860396039542,0.10520094574468075,0.18504436007604563,0.15006150073800728
1972-10-01,31600.0,0.013903743207069219,0.0281995662720389,0.11007025748125643,0.18648310402834567,0.16748768458528485
1972-11-01,32000.0,0.012658227848101333,0.026737967804626894,0.11368909525680837,0.1866501852674105,0.1837237979264763
1972-12-01,32400.0,0.012499999999999956,0.025316455696202445,0.11724137931034484,0.18681318681318682,0.19999999999999996
1973-01-01,32800.0,0.012345679012345734,0.02499999999999991,0.1258581236986107,0.18269230783445822,0.21033210332103325
1973-02-01,33566.66667,0.023373983841463275,0.036008230555555576,0.14692482914044147,0.19171597630867265,0.2340686275735293
1973-03-01,34333.33333,0.02284011896496141,0.04674796737804887,0.16780045340136063,0.20046620034965046,0.2576312575091575
1973-04-01,35100.0,0.022330097186634035,0.04568023822783718,0.18181818181818188,0.2315789473684211,0.3064516127411352
1973-05-01,35366.66667,0.0075973410256409135,0.03009708757573759,0.178888889,0.24530516443661976,0.3379571251371949
1973-06-01,35633.33333,0.007540056361212022,0.015194681766381724,0.1760176016501651,0.2591283862190814,0.3705128203846155
1973-07-01,35900.0,0.007483629654582158,0.01508011300517631,0.1681127983913353,0.2700471696615512,0.3754789272030652
1973-08-01,36133.33333,0.006499535654596045,0.014031805426943933,0.15935828853910605,0.2798110980259516,0.37913485992366414
1973-09-01,36366.66667,0.006457564760743217,0.012999071587743716,0.15084388196202525,0.28959810886524817,0.38276299125475277
1973-10-01,36600.0,0.006416131896753718,0.012915129244733814,0.14375000000000004,0.2857142855637338,0.3742177723872613
1973-11-01,37066.66667,0.012750455464480837,0.01924839596523853,0.1440329219135803,0.2900232021218123,0.37453646472502644
1973-12-01,37533.33333,0.012589927876565765,0.025500910655737785,0.14430894298780483,0.2942528734482759,0.37484737472527474
1974-01-01,38000.0,0.012433392629878526,0.025179856022915503,0.13207547158569266,0.3043478262361954,0.3701923078569942
1974-02-01,38200.0,0.0052631578947368585,0.017761989433193737,0.11262135933132233,0.3052391798057814,0.3562130175909808
1974-03-01,38400.0,0.005235602094240788,0.010526315789473717,0.09401709401709413,0.30612244897959173,0.3426573426573427
1974-04-01,38600.0,0.005208333333333259,0.010471204188481575,0.09142318557102525,0.29966329966329974,0.3543859649122807
1974-05-01,38733.33333,0.003454231347150394,0.008680555468750129,0.08699719364705305,0.291111111,0.3638497651408452
1974-06-01,38866.66667,0.0034423409641515246,0.006908462953367778,0.08263695459610032,0.28272827293729375,0.37338044770318013
1974-07-01,39000.0,0.003430531646360979,0.00688468167012779,0.07933579345750319,0.2689804773610607,0.379716980969373
1974-08-01,39100.0,0.002564102564102555,0.006003430445454372,0.075160403201177,0.2545454544112786,0.38488783959679895
1974-09-01,39200.0,0.002557544757033181,0.00512820512820511,0.0710382513661203,0.240506329113924,0.3900709219858156
1974-10-01,39300.0,0.0025510204081633514,0.005115089514066584,0.06025179846580464,0.2281249999999999,0.3805620607282716
1974-11-01,39833.33333,0.013570822646310488,0.016156462500000135,0.06127886323812426,0.2294238682098766,0.3863109049172053
1974-12-01,40366.66667,0.013389121507396462,0.027141645547073656,0.06228070184210521,0.23069105701219517,0.3919540231034482
1975-01-01,40900.0,0.013212221221039488,0.026778242763747073,0.07068062827225141,0.21847070494354814,0.4038901603436944
1975-02-01,41466.66667,0.013854930806845855,0.02725020643870768,0.07986111119791661,0.20776699050560832,0.41685649197985697
1975-03-01,42033.33333,0.013665594693435201,0.02770986136919329,0.08894645932642486,0.19753086410256415,0.4297052153061225
1975-04-01,42600.0,0.013481364077199132,0.027331189628028163,0.09982788305506252,0.20452403381672735,0.43434343434343425
1975-05-01,42466.66667,-0.0031298903755868634,0.010309278509937236,0.09262435676735636,0.1917680076886592,0.4155555556666666
1975-06-01,42333.33333,-0.003139717582171131,-0.0062597809859155085,0.08547008538461531,0.17920148551532034,0.39713971386138613
1975-07-01,42200.0,-0.003149606220720469,-0.006279434928863403,0.07928388746803061,0.1678966790745291,0.3731019524265837
1975-08-01,42933.33333,0.01737756706161142,0.01417322834757262,0.09523809515306136,0.18056828577630002,0.3775401066975894
1975-09-01,43666.66667,0.017080745498220473,0.03475513436018951,0.11111111119592865,0.19307832431693983,0.3818565401898735
1975-10-01,44400.0,0.016793893052153175,0.03416149076352193,0.11464435155771069,0.19784172651098553,0.38749999999999996
1975-11-01,44933.33333,0.012012011936936906,0.029007633432900137,0.113129644747058,0.19715808172266058,0.38683127561728403
1975-12-01,45466.66667,0.011869436351028773,0.024024024099098984,0.11165444180929085,0.19649122815789477,0.38617886189024375
1976-01-01,46000.0,0.011730205204418587,0.02373887247950579,0.10932475875326975,0.20418848167539272,0.3704071498142596
1976-02-01,46600.0,0.01304347826086949,0.02492668614186755,0.10864393347411916,0.21354166666666674,0.35728155352983304
1976-03-01,47200.0,0.012875536480686733,0.026086956521739202,0.107981220657277,0.2227979274611398,0.3447293447293447
1976-04-01,47800.0,0.012711864406779627,0.025751072961373467,0.12558869692891772,0.23407917394441302,0.35155513653614
1976-05-01,47900.0,0.0020920502092049986,0.014830508474576343,0.13149606308122008,0.23241852476565894,0.3442469599012392
1976-06-01,48000.0,0.0020876826722338038,0.004184100418409997,0.13744075829383884,0.23076923076923084,0.3370473537604457
1976-07-01,48100.0,0.002083333333333437,0.0041753653444676075,0.12034161499381524,0.2301790281329923,0.33118081193092075
1976-08-01,48833.33333,0.01524601517671531,0.01736111104166671,0.11832061052531917,0.245748299234694,0.3428047660547384
1976-09-01,49566.66667,0.015017064983960049,0.03049203056133054,0.11636636644144138,0.26123833765903304,0.3542805101092896
1976-10-01,50300.0,0.014794888970087738,0.030034129763142126,0.1194362018634596,0.26276150638182094,0.35701438836717503
1976-11-01,50733.33333,0.008614976739562685,0.023537323333992166,0.11583577697097991,0.25681255142388015,0.3516873890187999
1976-12-01,51166.66667,0.008541393036040734,0.01722995367793234,0.11231884065217379,0.251018744987775,0.3464912281578947
1977-01-01,51600.0,0.008469055308894635,0.017082785874972473,0.10729613733905574,0.24437299025366777,0.3507853403141361
1977-02-01,52500.0,0.01744186046511631,0.02605863185498003,0.11228813559322037,0.24900872333457635,0.3671875
1977-03-01,53400.0,0.017142857142857126,0.03488372093023262,0.11715481171548126,0.2535211267605635,0.383419689119171
1977-04-01,54300.0,0.016853932584269593,0.03428571428571425,0.13361169102296455,0.2786499214066993,0.401893287556101
1977-05-01,54200.0,-0.0018416206261510082,0.014981273408239737,0.12916666666666665,0.28031496073073336,0.39451114910853247
1977-06-01,54100.0,-0.0018450184501844769,-0.0036832412523020164,0.12474012474012475,0.2819905213270142,0.38717948717948714
1977-07-01,54000.0,-0.001848428835489857,-0.0036900369003689537,0.10580204785705138,0.25776397525293193,0.38107416879795397
1977-08-01,55166.666670000006,0.021604938333333434,0.019716574306839263,0.11297915264875735,0.26335877860585066,0.4073129252551022
1977-09-01,56333.333329999994,0.021148036131652503,0.043209876481481446,0.11994698469184883,0.2687687686936935,0.433418150890585
1977-10-01,57500.0,0.02071005923199487,0.04229607244457423,0.13337713542269225,0.27967359059938235,0.44351464447226063
1977-11-01,58100.0,0.01043478260869568,0.03136094680658941,0.13550488591951115,0.27785923744297225,0.4393063582626502
1977-12-01,58700.0,0.010327022375215211,0.02086956521739136,0.13759689922480622,0.2760869565217392,0.4352078239608801
1978-01-01,59300.0,0.010221465076660996,0.0206540447504302,0.1295238095238096,0.2725321888412018,0.43006430856671507
1978-02-01,60066.666670000006,0.012928611635750542,0.023282226064736067,0.12484394513108632,0.2725988701271187,0.429024583856386
1978-03-01,60833.333329999994,0.01276359589274323,0.025857223102866644,0.12031921418047875,0.2726638771966525,0.428012519483568
1978-04-01,61600.0,0.012602739781512495,0.025527191951968398,0.13653136531365306,0.28601252609603334,0.4505494504355927
1978-05-01,62233.333329999994,0.010281385227272732,0.023013698631398016,0.15033887855822536,0.2965277777083333,0.47007874019449414
1978-06-01,62866.666670000006,0.01017675425871345,0.020562770616883164,0.16419753092592604,0.30699930706860723,0.4897314376777253
1978-07-01,63500.0,0.01007423112353778,0.02035350835674099,0.1510574017431383,0.300341297017088,0.4790372671955774
1978-08-01,64466.666670000006,0.015223097165354416,0.025450689288152084,0.14437869835173855,0.30060524544044376,0.4763358778262341
1978-09-01,65433.333329999994,0.014994829264994847,0.030446194173228358,0.13797101443478255,0.300861497614314,0.47372372364864845
1978-10-01,66400.0,0.014773306215729809,0.029989658685108944,0.1428571428571428,0.30880420507942197,0.47774480723128665
1978-11-01,67033.33333,0.009538152560240931,0.024452368824475323,0.1419647926746166,0.31009771971921185,0.47434017577167586
1978-12-01,67666.66667,0.009448035903006025,0.019076305271084504,0.14109050033726822,0.31136950910852734,0.4710144928260871
1979-01-01,68300.0,0.00935960586160789,0.01889607165683227,0.13706992224544545,0.30095238095238086,0.4656652360515021
1979-02-01,69666.66667,0.020009760907760077,0.029556650244849436,0.1452054795696005,0.3046192260299627,0.4759887006355934
1979-03-01,71033.33333,0.019617224783750276,0.04001952166910683,0.15313852808441553,0.30816451804788203,0.48605299853556483
1979-04-01,72400.0,0.019239793571996344,0.039234449711041286,0.16336368511855204,0.33579335793357923,0.5114822546972859
1979-05-01,73000.0,0.008287292817679592,0.02768653219275863,0.16118769877194117,0.34935304990757854,0.5208333333333333
1979-06-01,73600.0,0.008219178082191858,0.016574585635359185,0.1590551181102362,0.36296296296296293,0.5301455301455302
1979-07-01,74200.0,0.008152173913043459,0.016438356164383494,0.15098241979570926,0.34501510565891125,0.5194539250183927
1979-08-01,73700.0,-0.006738544474393482,0.0013586956521738358,0.1263372389773989,0.30828402374605246,0.4868863482523951
1979-09-01,73200.0,-0.006784260515603768,-0.013477088948787075,0.10240963855421681,0.2730434782608695,0.45526838966202776
1979-10-01,72700.0,-0.006830601092896127,-0.013568521031207648,0.08453505723941013,0.25129087779690185,0.43298291730834304
1979-11-01,73000.0,0.004126547455295837,-0.002732240437158473,0.07881773393700398,0.24361158432708696,0.42671009762692447
1979-12-01,73300.0,0.004109589041095818,0.008253094910591452,0.07320644216691075,0.23608768971332217,0.4205426356589148
1980-01-01,73600.0,0.004092769440654953,0.008219178082191858,0.05645933009299231,0.22530521635819611,0.401904761904762
1980-02-01,73866.66667,0.0036231884510871115,0.007730786766712239,0.0398873769141197,0.21424657546379455,0.3832709114232211
1980-03-01,74133.33333,0.003610108212833252,0.007246376766304241,0.02394106809392249,0.20346320340909085,0.3652547574585634
1980-04-01,74400.0,0.003597122347284154,0.007220216561045989,0.019178082191780854,0.19550080349199273,0.37269372693726943
1980-05-01,75433.33333,0.013888888844086011,0.01753597122381012,0.024909420244565217,0.19989395534465015,0.3943314848428834
1980-06-01,76466.66667,0.013698630225970065,0.02777777782258073,0.03054806832884105,0.20419947511811043,0.4160493827777778
1980-07-01,77500.0,0.013513513469332272,0.027397260319372396,0.05156037991858886,0.20217166488096305,0.4048338367731217
1980-08-01,78333.33333,0.010752688129032073,0.02441150819422777,0.0701275045081966,0.19714722364733306,0.3905325444018066
1980-09-01,79166.66667,0.010638297957899612,0.02150537638709693,0.0889500229711142,0.1922690763554218,0.37681159426086963
1980-10-01,80000.0,0.010526315746925086,0.021276595788139563,0.09589041095890405,0.1934361015014141,0.37693631669535277
1980-11-01,80300.0,0.00374999999999992,0.014315789430976,0.09549795361527957,0.18669950733070428,0.36797274275979563
1980-12-01,80600.0,0.0037359900373599153,0.007500000000000062,0.09510869565217384,0.18008784773060027,0.3591905564924114
1981-01-01,80900.0,0.003722084367245637,0.007471980074719831,0.09521660644877183,0.16124401908319386,0.34683684787198454
1981-02-01,82033.33333,0.014009064647713121,0.01778329193548389,0.10656474820623041,0.15485687471397735,0.348493150704027
1981-03-01,83166.66667,0.013815522227298649,0.02801812941903603,0.11783154126344098,0.14871086560773494,0.35010822516233775
1981-04-01,84300.0,0.013627254468391525,0.027631044332695254,0.11754308445062067,0.1547945205479453,0.354579539440524
1981-05-01,84133.33333,-0.0019770660735469736,0.011623246412359567,0.10026155178290042,0.1431159419836956,0.3382820783489775
1981-06-01,83966.66667,-0.001980982488192451,-0.003954132028469726,0.08344086025806452,0.13162623544474394,0.32230971133858266
1981-07-01,83800.0,-0.001984914688289652,-0.003961965095244047,0.06978723408807608,0.13704206241519667,0.29989658731644786
1981-08-01,83766.66667,-0.00039777243436744936,-0.002381897578309533,0.05810526315544817,0.14435336980874336,0.2801833928823325
1981-09-01,83733.33333,-0.0003979308396182546,-0.0007955449880668874,0.046666666624999964,0.15176524525447044,0.2610441766566265
1981-10-01,83700.0,-0.00039808913218142283,-0.0007958615598570029,0.04234122042341215,0.14657534246575343,0.24863252119585444
1981-11-01,82866.66667,-0.009956192712066825,-0.01035031839213163,0.02812241526054593,0.1305138699863575,0.22463054186085563
1981-12-01,82033.33333,-0.010056315446095976,-0.01991238554360819,0.014009064647713121,0.11458333328804349,0.2010736944363103
1982-01-01,81200.0,-0.010158472125565088,-0.020112630771516038,-0.010158472125565088,0.09927797828974372,0.1655502391786816
1982-02-01,82700.0,0.018472906403940836,0.008126777773593163,-0.005611222484745104,0.11555755400699463,0.16424213989508418
