DATE,ASPUS_3A_PCT_CHG,H_RATIO_3A_PCT_CHG,HSN1F_3A_PCT_CHG,PERMIT_3A_PCT_CHG,STOCK_MKT_3A_PCT_CHG,BAA_YEILD_10Y_2A_PCT_CHG,US10Y_3A_PCT_CHG,RPCE_A_PCT_CHG,UEMP_3A_PCT_CHG,RGDP_M_PCT_CHG
6/1/2014,0.294550063,-0.149253731,0.405405405,0.61352657,-1.439358284,-0.341317365,-0.133333333,1.79375,-0.321906277,-0.013245033
7/1/2014,0.299732722,-0.061538462,0.344481605,0.656877898,-1.23946926,-0.321981424,0.104347826,1.01793722,-0.299184491,-0.013422819
8/1/2014,0.342280164,-0.126984127,0.496710526,0.708196721,-1.23946926,-0.272435897,0.222222222,0.592334495,-0.306093875,-0.204081633
9/1/2014,0.385188037,-0.1,0.474683544,0.597615499,-1.652881853,-0.197879859,0.176744186,0.322857143,-0.313415789,-0.256410256
10/1/2014,0.389766742,-0.070175439,0.43902439,0.556657224,-0.498317727,-0.164335664,0.144278607,0.637630662,-0.350427492,-0.344827586
11/1/2014,0.332352581,0.075471698,0.302052786,0.525107604,-0.498317727,-0.154639175,0.176767677,0.928251121,-0.344703038,0.245614035
12/1/2014,0.277458033,-0.018867925,0.456716418,0.512640449,-1.184985754,-0.102836879,0.121827411,1.4375,-0.339130469,0.197183099
1/1/2015,0.244783594,0,0.426229508,0.436314363,-0.874239712,-0.104529617,-0.045685279,0.383399209,-0.307661601,0.164705882
2/1/2015,0.228005691,-0.102040816,0.570621469,0.405707196,-0.874239712,-0.124567474,-0.087557604,0,-0.311099857,0.065448604
3/1/2015,0.211413748,0.040816327,0.370056497,0.463114754,-1.412228503,-0.116607774,-0.004878049,-0.220454545,-0.314722741,-0.033808675
4/1/2015,0.185137807,0.042553191,0.359459459,0.469849246,-1.75667134,-0.092857143,0.077777778,-0.232505643,-0.338926119,-0.133065954
5/1/2015,0.177928186,0.041666667,0.4,0.600755668,-1.75667134,-0.069204152,0.358024691,-0.277404922,-0.345189281,-0.232323232
6/1/2015,0.170911149,0.195652174,0.284552846,0.604240283,-0.352859157,0.010948905,0.54248366,-0.317777778,-0.35141332,-0.302631579
7/1/2015,0.175369347,0.130434783,0.328,0.355952381,-2.794516649,0.074626866,0.380952381,-0.365426696,-0.340065068,-0.433962264
8/1/2015,0.192830655,0.133333333,0.337662338,0.246236559,-2.794516649,0.135338346,0.261627907,-0.416846652,-0.339839706,-0.2
9/1/2015,0.210166835,0.204081633,0.273743017,0.279594138,-2.877580408,0.178438662,0.24,-0.468085106,-0.339602934,-0.25
10/1/2015,0.218542313,0.239130435,0.214285714,0.267175573,-1.406315854,0.229323308,0.254545455,-0.465116279,-0.371888588,-0.333333333
11/1/2015,0.194958904,0.222222222,0.263157895,0.336875664,-1.406315854,0.290322581,0.313953488,-0.402564103,-0.371132157,0.916666667
12/1/2015,0.171871611,0.3,0.197309417,0.294680851,-1.161733243,0.381974249,0.172774869,-0.322857143,-0.370411133,0.47826087
1/1/2016,0.145209581,0.341463415,0.161073826,0.204290092,-1.821232749,0.405857741,0.055555556,-0.308357349,-0.33680322,0.323529412
2/1/2016,0.130457709,0.285714286,0.186936937,0.276709402,-1.821232749,0.521367521,-0.091836735,-0.204081633,-0.33606802,0.177777778
3/1/2016,0.116104869,0.227272727,0.219954649,0.088582677,-2.603585019,0.479452055,0.073863636,-0.097058824,-0.335288931,0.150943396
4/1/2016,0.112411935,0.108695652,0.322429907,0.158524427,0.83171979,0.354545455,-0.062176166,0.052631579,-0.353310231,0.131147541
5/1/2016,0.108749484,0.268292683,0.187234043,0.266737513,0.83171979,0.304545455,-0.213043478,0.03257329,-0.344229086,-0.057971014
6/1/2016,0.105117139,-0.054545455,0.493333333,0.196392786,1.402806079,0.319634703,-0.364341085,0.010344828,-0.335119232,-0.061538462
7/1/2016,0.094792514,-0.181818182,0.658792651,0.233090531,0.155255767,0.198237885,-0.452554745,0,-0.305417734,-0.06557377
8/1/2016,0.089911397,-0.074074074,0.419354839,0.190239044,0.155255767,0.18061674,-0.444839858,0.068,-0.303823968,-0.01754386
9/1/2016,0.085127592,0.06122449,0.274774775,0.225744476,-0.354703586,0.121338912,-0.377862595,0.143478261,-0.302120721,-0.017857143
10/1/2016,0.094481104,0.04,0.284753363,0.237633366,-0.90888253,0.06504065,-0.352941176,0.115879828,-0.33436672,-0.018181818
11/1/2016,0.107701564,0.019230769,0.311778291,0.237859267,-0.90888253,0.015810277,-0.262068966,-0.016877637,-0.327650169,0.041919192
12/1/2016,0.121001811,0.098039216,0.226966292,0.282233503,-0.802487876,-0.089494163,-0.129370629,-0.1375,-0.32112742,0.102020202
1/1/2017,0.120589994,0.019230769,0.389277389,0.269340974,1.275527058,-0.118577075,-0.103321033,-0.340659341,-0.273042218,0.162121212
2/1/2017,0.112482718,-0.089285714,0.511002445,0.176248822,1.275527058,-0.112,-0.110294118,-0.293159609,-0.271355873,0.222222222
3/1/2017,0.104521433,-0.122807018,0.6075,0.174471993,0.422779517,-0.133858268,-0.084870849,-0.255882353,-0.269499325,0.181818182
4/1/2017,0.106793266,0.038461538,0.311946903,0.231599607,-0.542299526,-0.156133829,-0.1015625,-0.085173502,-0.308043697,0.153846154
5/1/2017,0.103387507,-0.052631579,0.451923077,0.20259481,-0.542299526,-0.187725632,-0.115384615,-0.088737201,-0.301497599,-0.022222222
6/1/2017,0.099980415,-0.131147541,0.532338308,0.223880597,-0.160249233,-0.243055556,-0.137795276,-0.1,-0.295019113,-0.022727273
7/1/2017,0.066082651,0.090909091,0.221978022,0.207293666,0.340059575,-0.314569536,-0.041322314,-0.176029963,-0.256878816,-0.023255814
8/1/2017,0.061990363,0.111111111,0.197424893,0.212686567,0.340059575,-0.337539432,-0.126482213,0.053231939,-0.256400706,-0.05952381
9/1/2017,0.058112254,0,0.349576271,0.141037307,-2.743933612,-0.357798165,-0.043478261,0.280769231,-0.255881886,-0.063291139
10/1/2017,0.10333088,-0.01754386,0.391891892,0.263405456,-3.814395497,-0.3875,0.012875536,0.673819742,-0.30275155,-0.067567568
11/1/2017,0.101933546,-0.057692308,0.459016393,0.228412256,-3.814395497,-0.403726708,0.063348416,0.338164251,-0.292475086,-0.014492754
12/1/2017,0.100478927,0.145833333,0.218390805,0.245283019,3.139805029,-0.458333333,0.276595745,-0.094444444,-0.282632918,-0.014705882
1/1/2018,0.085063242,0.272727273,0.138489209,0.20564872,1.831940217,-0.528089888,0.303030303,-0.769585253,-0.23463428,-0.014925373
2/1/2018,0.09752774,0.058823529,0.367010309,0.235294118,1.831940217,-0.490740741,0.401960784,-0.367588933,-0.241944078,0.303030303
3/1/2018,0.11019527,0.081632653,0.335984095,0.176923077,0.542818414,-0.395973154,0.463917526,-0.068965517,-0.249741501,0.23255814
4/1/2018,0.105570705,0.14,0.255952381,0.073170732,-2.003473453,-0.3728223,0.304545455,0.423220974,-0.278232063,0.188679245
5/1/2018,0.111358144,0,0.377637131,-0.044787078,-2.003473453,-0.359861592,0.262711864,0.522633745,-0.271977906,-0.063492063
6/1/2018,0.117060065,0.153846154,0.228915663,0.134328358,-0.638126146,-0.294117647,0.254310345,0.636363636,-0.265642636,-0.06779661
7/1/2018,0.110409798,0.215686275,0.176699029,0.124245039,-1.431465978,-0.291044776,0.331797235,0.263537906,-0.246114701,-0.072727273
8/1/2018,0.077627683,0.06779661,0.317982456,0.100440529,-1.431465978,-0.298507463,0.331797235,-0.018018018,-0.244474152,-0.078431373
9/1/2018,0.045995819,0.105263158,0.279411765,0.092943201,-2.993798814,-0.282442748,0.449275362,-0.223076923,-0.242749654,-0.085106383
10/1/2018,0.042461482,0.309090909,0.089285714,0.005564388,3.742159447,-0.252918288,0.39380531,0.010830325,-0.278949722,-0.093023256
11/1/2018,0.051818266,0.288461538,0.121722846,0.086277732,3.742159447,-0.102564103,0.392857143,0.717791411,-0.29663164,-0.093023256
12/1/2018,0.061344538,0.2,0.196531792,0.124681934,-0.066081049,0.031390135,0.354066986,4.6,-0.313467108,-0.093023256
